location,time,ppi_dom_con,date
NLD,2005-10,81.9,Oct 2005
NLD,2005-11,81.9,Nov 2005
NLD,2005-12,81.9,Dec 2005
NLD,2006-01,81.9,Jan 2006
NLD,2006-02,82,Feb 2006
NLD,2006-03,82,Mar 2006
NLD,2006-04,82,Apr 2006
NLD,2006-05,82,May 2006
NLD,2006-06,82.1,Jun 2006
NLD,2006-07,82.2,Jul 2006
NLD,2006-08,82.5,Aug 2006
NLD,2006-09,82.7,Sep 2006
NLD,2006-10,83,Oct 2006
NLD,2006-11,83,Nov 2006
NLD,2006-12,83.4,Dec 2006
NLD,2007-01,84.1,Jan 2007
NLD,2007-02,84.4,Feb 2007
NLD,2007-03,84.4,Mar 2007
NLD,2007-04,85.4,Apr 2007
NLD,2007-05,85.8,May 2007
NLD,2007-06,86.1,Jun 2007
NLD,2007-07,87.7,Jul 2007
NLD,2007-08,88.4,Aug 2007
NLD,2007-09,89,Sep 2007
NLD,2007-10,90,Oct 2007
NLD,2007-11,90.4,Nov 2007
NLD,2007-12,90.7,Dec 2007
NLD,2008-01,91.1,Jan 2008
NLD,2008-02,91.3,Feb 2008
NLD,2008-03,91.2,Mar 2008
NLD,2008-04,91.4,Apr 2008
NLD,2008-05,91.7,May 2008
NLD,2008-06,92,Jun 2008
NLD,2008-07,91.9,Jul 2008
NLD,2008-08,91.7,Aug 2008
NLD,2008-09,91.3,Sep 2008
NLD,2008-10,90.6,Oct 2008
NLD,2008-11,89.8,Nov 2008
NLD,2008-12,89.3,Dec 2008
NLD,2009-01,88.9,Jan 2009
NLD,2009-02,88.8,Feb 2009
NLD,2009-03,88.8,Mar 2009
NLD,2009-04,88.5,Apr 2009
NLD,2009-05,88.6,May 2009
NLD,2009-06,88.7,Jun 2009
NLD,2009-07,88.6,Jul 2009
NLD,2009-08,88.5,Aug 2009
NLD,2009-09,88.7,Sep 2009
NLD,2009-10,88.7,Oct 2009
NLD,2009-11,89,Nov 2009
NLD,2009-12,88.8,Dec 2009
NLD,2010-01,89.5,Jan 2010
NLD,2010-02,89.6,Feb 2010
NLD,2010-03,89.9,Mar 2010
NLD,2010-04,90.2,Apr 2010
NLD,2010-05,90.7,May 2010
NLD,2010-06,91.5,Jun 2010
NLD,2010-07,92.1,Jul 2010
NLD,2010-08,92.4,Aug 2010
NLD,2010-09,92.7,Sep 2010
NLD,2010-10,93.3,Oct 2010
NLD,2010-11,93.8,Nov 2010
NLD,2010-12,94.4,Dec 2010
NLD,2011-01,95.8,Jan 2011
NLD,2011-02,96.6,Feb 2011
NLD,2011-03,97,Mar 2011
NLD,2011-04,97.6,Apr 2011
NLD,2011-05,98,May 2011
NLD,2011-06,97.9,Jun 2011
NLD,2011-07,98.4,Jul 2011
NLD,2011-08,97.7,Aug 2011
NLD,2011-09,98,Sep 2011
NLD,2011-10,98,Oct 2011
NLD,2011-11,98.4,Nov 2011
NLD,2011-12,98.5,Dec 2011
NLD,2012-01,100.2,Jan 2012
NLD,2012-02,100.6,Feb 2012
NLD,2012-03,101.1,Mar 2012
NLD,2012-04,101.6,Apr 2012
NLD,2012-05,101.7,May 2012
NLD,2012-06,101.9,Jun 2012
NLD,2012-07,102.6,Jul 2012
NLD,2012-08,103.3,Aug 2012
NLD,2012-09,103.6,Sep 2012
NLD,2012-10,103.7,Oct 2012
NLD,2012-11,103.6,Nov 2012
NLD,2012-12,103.1,Dec 2012
NLD,2013-01,102.8,Jan 2013
NLD,2013-02,102.7,Feb 2013
NLD,2013-03,102.4,Mar 2013
NLD,2013-04,102.3,Apr 2013
NLD,2013-05,102.2,May 2013
NLD,2013-06,102.3,Jun 2013
NLD,2013-07,102.4,Jul 2013
NLD,2013-08,102.7,Aug 2013
NLD,2013-09,102.7,Sep 2013
NLD,2013-10,102,Oct 2013
NLD,2013-11,103,Nov 2013
NLD,2013-12,102.9,Dec 2013
NLD,2014-01,103.3,Jan 2014
NLD,2014-02,103.2,Feb 2014
NLD,2014-03,103,Mar 2014
NLD,2014-04,103.6,Apr 2014
NLD,2014-05,102.9,May 2014
NLD,2014-06,102.7,Jun 2014
NLD,2014-07,102.6,Jul 2014
NLD,2014-08,101.9,Aug 2014
NLD,2014-09,101.7,Sep 2014
NLD,2014-10,101.1,Oct 2014
NLD,2014-11,100.7,Nov 2014
NLD,2014-12,100.2,Dec 2014
NLD,2015-01,100.4,Jan 2015
NLD,2015-02,100.3,Feb 2015
NLD,2015-03,100.7,Mar 2015
NLD,2015-04,100.9,Apr 2015
NLD,2015-05,100.9,May 2015
NLD,2015-06,100.9,Jun 2015
NLD,2015-07,100.5,Jul 2015
NLD,2015-08,99.4,Aug 2015
NLD,2015-09,99.3,Sep 2015
NLD,2015-10,98.5,Oct 2015
NLD,2015-11,99.3,Nov 2015
NLD,2015-12,98.9,Dec 2015
NLD,2016-01,98.6,Jan 2016
NLD,2016-02,98.1,Feb 2016
NLD,2016-03,98.7,Mar 2016
NLD,2016-04,98.9,Apr 2016
NLD,2016-05,100.1,May 2016
NLD,2016-06,101.1,Jun 2016
NLD,2016-07,101.3,Jul 2016
NLD,2016-08,101.7,Aug 2016
NLD,2016-09,102.4,Sep 2016
NLD,2016-10,103.3,Oct 2016
NLD,2016-11,103.7,Nov 2016
NLD,2016-12,103.8,Dec 2016
NLD,2017-01,104.5,Jan 2017
NLD,2017-02,104.4,Feb 2017
NLD,2017-03,104.4,Mar 2017
NLD,2017-04,104.7,Apr 2017
NLD,2017-05,104.7,May 2017
NLD,2017-06,104.4,Jun 2017
NLD,2017-07,104.5,Jul 2017
NLD,2017-08,104.3,Aug 2017
NLD,2017-09,104.1,Sep 2017
NLD,2017-10,103.7,Oct 2017
NLD,2017-11,103.1,Nov 2017
NLD,2017-12,102.7,Dec 2017
NLD,2018-01,102.8,Jan 2018
NLD,2018-02,103,Feb 2018
NLD,2018-03,104.2,Mar 2018
NLD,2018-04,104.2,Apr 2018
NLD,2018-05,104.3,May 2018
NLD,2018-06,104.3,Jun 2018
NLD,2018-07,104.7,Jul 2018
NLD,2018-08,104.6,Aug 2018
NLD,2018-09,105,Sep 2018
NLD,2018-10,105,Oct 2018
NLD,2018-11,104.5,Nov 2018
NLD,2018-12,104.4,Dec 2018
NLD,2019-01,105.5,Jan 2019
NLD,2019-02,105.2,Feb 2019
NLD,2019-03,105.4,Mar 2019
NLD,2019-04,106.7,Apr 2019
NLD,2019-05,106.9,May 2019
NLD,2019-06,107,Jun 2019
NLD,2019-07,106.9,Jul 2019
NLD,2019-08,107.3,Aug 2019
NLD,2019-09,107.8,Sep 2019
NLD,2019-10,108.4,Oct 2019
NLD,2019-11,109,Nov 2019
NLD,2019-12,110.8,Dec 2019
NLD,2020-01,110.8,Jan 2020
NLD,2020-02,110.7,Feb 2020
NLD,2020-03,110.4,Mar 2020
NLD,2020-04,110,Apr 2020
NLD,2020-05,109.9,May 2020
NLD,2020-06,109.5,Jun 2020
NLD,2020-07,109.2,Jul 2020
NLD,2020-08,109.2,Aug 2020
NLD,2020-09,109.8,Sep 2020
NLD,2020-10,110.1,Oct 2020
NLD,2020-11,110.9,Nov 2020
NLD,2020-12,111.5,Dec 2020
NLD,2021-01,112.7,Jan 2021
NLD,2021-02,114.1,Feb 2021
NLD,2021-03,115.5,Mar 2021
NLD,2021-04,117.4,Apr 2021
NLD,2021-05,117.7,May 2021
NLD,2021-06,117.1,Jun 2021
NLD,2021-07,118.3,Jul 2021
NLD,2021-08,118.9,Aug 2021
NLD,2021-09,119.4,Sep 2021
NLD,2021-10,121,Oct 2021
NLD,2021-11,121.9,Nov 2021
NLD,2021-12,122.5,Dec 2021
NLD,2022-01,127.3,Jan 2022
NLD,2022-02,129.8,Feb 2022
NLD,2022-03,132.9,Mar 2022
NLD,2022-04,138.2,Apr 2022
NLD,2022-05,138.9,May 2022
NLD,2022-06,138.5,Jun 2022
NLD,2022-07,140.7,Jul 2022
NLD,2022-08,141.2,Aug 2022
NLD,2022-09,141.1,Sep 2022
NLD,2022-10,142.7,Oct 2022
NLD,2022-11,142.9,Nov 2022
NLD,2022-12,142.9,Dec 2022
NOR,1995-01,56.83089,Jan 1995
NOR,1995-02,56.7645,Feb 1995
NOR,1995-03,56.56533,Mar 1995
NOR,1995-04,56.43254,Apr 1995
NOR,1995-05,56.43254,May 1995
NOR,1995-06,56.69811,Jun 1995
NOR,1995-07,56.96367,Jul 1995
NOR,1995-08,56.7645,Aug 1995
NOR,1995-09,56.83089,Sep 1995
NOR,1995-10,56.69811,Oct 1995
NOR,1995-11,56.69811,Nov 1995
NOR,1995-12,56.83089,Dec 1995
NOR,1996-01,57.36202,Jan 1996
NOR,1996-02,57.42841,Feb 1996
NOR,1996-03,57.42841,Mar 1996
NOR,1996-04,57.4948,Apr 1996
NOR,1996-05,57.62759,May 1996
NOR,1996-06,57.76037,Jun 1996
NOR,1996-07,58.62346,Jul 1996
NOR,1996-08,58.49067,Aug 1996
NOR,1996-09,58.49067,Sep 1996
NOR,1996-10,58.88902,Oct 1996
NOR,1996-11,58.82263,Nov 1996
NOR,1996-12,58.82263,Dec 1996
NOR,1997-01,59.35376,Jan 1997
NOR,1997-02,59.28737,Feb 1997
NOR,1997-03,59.48654,Mar 1997
NOR,1997-04,59.55293,Apr 1997
NOR,1997-05,59.68571,May 1997
NOR,1997-06,59.95128,Jun 1997
NOR,1997-07,60.15045,Jul 1997
NOR,1997-08,60.21684,Aug 1997
NOR,1997-09,60.41602,Sep 1997
NOR,1997-10,60.21684,Oct 1997
NOR,1997-11,60.48241,Nov 1997
NOR,1997-12,60.5488,Dec 1997
NOR,1998-01,61.01354,Jan 1998
NOR,1998-02,61.07993,Feb 1998
NOR,1998-03,61.21271,Mar 1998
NOR,1998-04,61.34549,Apr 1998
NOR,1998-05,62.0758,May 1998
NOR,1998-06,62.67332,Jun 1998
NOR,1998-07,64.06754,Jul 1998
NOR,1998-08,64.13393,Aug 1998
NOR,1998-09,64.06754,Sep 1998
NOR,1998-10,64.13393,Oct 1998
NOR,1998-11,64.39949,Nov 1998
NOR,1998-12,64.26671,Dec 1998
NOR,1999-01,63.93475,Jan 1999
NOR,1999-02,64.20032,Feb 1999
NOR,1999-03,63.80197,Mar 1999
NOR,1999-04,63.86836,Apr 1999
NOR,1999-05,65.8601,May 1999
NOR,1999-06,65.8601,Jun 1999
NOR,1999-07,65.72732,Jul 1999
NOR,1999-08,65.72732,Aug 1999
NOR,1999-09,65.72732,Sep 1999
NOR,1999-10,65.99288,Oct 1999
NOR,1999-11,65.8601,Nov 1999
NOR,1999-12,65.79371,Dec 1999
NOR,2000-01,65.59454,Jan 2000
NOR,2000-02,65.69453,Feb 2000
NOR,2000-03,65.89451,Mar 2000
NOR,2000-04,65.79452,Apr 2000
NOR,2000-05,66.09449,May 2000
NOR,2000-06,66.59445,Jun 2000
NOR,2000-07,66.79443,Jul 2000
NOR,2000-08,66.69444,Aug 2000
NOR,2000-09,66.89442,Sep 2000
NOR,2000-10,66.99442,Oct 2000
NOR,2000-11,67.09441,Nov 2000
NOR,2000-12,67.1944,Dec 2000
NOR,2001-01,67.2944,Jan 2001
NOR,2001-02,67.59437,Feb 2001
NOR,2001-03,67.89434,Mar 2001
NOR,2001-04,68.29431,Apr 2001
NOR,2001-05,68.3943,May 2001
NOR,2001-06,68.59428,Jun 2001
NOR,2001-07,68.69427,Jul 2001
NOR,2001-08,68.49429,Aug 2001
NOR,2001-09,68.69427,Sep 2001
NOR,2001-10,69.39422,Oct 2001
NOR,2001-11,69.39422,Nov 2001
NOR,2001-12,68.99425,Dec 2001
NOR,2002-01,68.99425,Jan 2002
NOR,2002-02,68.79427,Feb 2002
NOR,2002-03,68.69427,Mar 2002
NOR,2002-04,69.09425,Apr 2002
NOR,2002-05,69.09425,May 2002
NOR,2002-06,69.39422,Jun 2002
NOR,2002-07,69.29423,Jul 2002
NOR,2002-08,69.29423,Aug 2002
NOR,2002-09,69.19424,Sep 2002
NOR,2002-10,68.89426,Oct 2002
NOR,2002-11,69.19424,Nov 2002
NOR,2002-12,69.09425,Dec 2002
NOR,2003-01,68.3943,Jan 2003
NOR,2003-02,68.69427,Feb 2003
NOR,2003-03,68.69427,Mar 2003
NOR,2003-04,68.89426,Apr 2003
NOR,2003-05,68.59428,May 2003
NOR,2003-06,68.99425,Jun 2003
NOR,2003-07,69.5942,Jul 2003
NOR,2003-08,69.49421,Aug 2003
NOR,2003-09,69.89417,Sep 2003
NOR,2003-10,69.89417,Oct 2003
NOR,2003-11,70.29414,Nov 2003
NOR,2003-12,70.09416,Dec 2003
NOR,2004-01,69.69419,Jan 2004
NOR,2004-02,70.19415,Feb 2004
NOR,2004-03,70.29414,Mar 2004
NOR,2004-04,69.99416,Apr 2004
NOR,2004-05,70.19415,May 2004
NOR,2004-06,69.99416,Jun 2004
NOR,2004-07,70.39413,Jul 2004
NOR,2004-08,70.49413,Aug 2004
NOR,2004-09,70.89409,Sep 2004
NOR,2004-10,70.69411,Oct 2004
NOR,2004-11,70.69411,Nov 2004
NOR,2004-12,70.59412,Dec 2004
NOR,2005-01,70.19415,Jan 2005
NOR,2005-02,70.49413,Feb 2005
NOR,2005-03,70.29414,Mar 2005
NOR,2005-04,70.59412,Apr 2005
NOR,2005-05,70.7941,May 2005
NOR,2005-06,71.19407,Jun 2005
NOR,2005-07,71.89401,Jul 2005
NOR,2005-08,71.994,Aug 2005
NOR,2005-09,71.994,Sep 2005
NOR,2005-10,72.09399,Oct 2005
NOR,2005-11,72.49396,Nov 2005
NOR,2005-12,72.19398,Dec 2005
NOR,2006-01,72.39397,Jan 2006
NOR,2006-02,72.59395,Feb 2006
NOR,2006-03,72.69394,Mar 2006
NOR,2006-04,72.69394,Apr 2006
NOR,2006-05,72.99392,May 2006
NOR,2006-06,73.09391,Jun 2006
NOR,2006-07,73.39388,Jul 2006
NOR,2006-08,73.29389,Aug 2006
NOR,2006-09,73.39388,Sep 2006
NOR,2006-10,73.39388,Oct 2006
NOR,2006-11,73.39388,Nov 2006
NOR,2006-12,73.39388,Dec 2006
NOR,2007-01,73.09391,Jan 2007
NOR,2007-02,73.99384,Feb 2007
NOR,2007-03,74.59378,Mar 2007
NOR,2007-04,74.89376,Apr 2007
NOR,2007-05,74.89376,May 2007
NOR,2007-06,74.89376,Jun 2007
NOR,2007-07,75.29372,Jul 2007
NOR,2007-08,75.89368,Aug 2007
NOR,2007-09,75.6937,Sep 2007
NOR,2007-10,75.5937,Oct 2007
NOR,2007-11,75.6937,Nov 2007
NOR,2007-12,75.79369,Dec 2007
NOR,2008-01,75.6937,Jan 2008
NOR,2008-02,77.19357,Feb 2008
NOR,2008-03,77.39355,Mar 2008
NOR,2008-04,77.39355,Apr 2008
NOR,2008-05,77.49355,May 2008
NOR,2008-06,77.39355,Jun 2008
NOR,2008-07,78.79343,Jul 2008
NOR,2008-08,79.09341,Aug 2008
NOR,2008-09,79.39339,Sep 2008
NOR,2008-10,79.09341,Oct 2008
NOR,2008-11,79.2934,Nov 2008
NOR,2008-12,79.39339,Dec 2008
NOR,2009-01,79.59337,Jan 2009
NOR,2009-02,80.89326,Feb 2009
NOR,2009-03,81.29323,Mar 2009
NOR,2009-04,81.89317,Apr 2009
NOR,2009-05,81.69319,May 2009
NOR,2009-06,81.5932,Jun 2009
NOR,2009-07,82.09316,Jul 2009
NOR,2009-08,81.99316,Aug 2009
NOR,2009-09,82.39314,Sep 2009
NOR,2009-10,82.39314,Oct 2009
NOR,2009-11,82.49313,Nov 2009
NOR,2009-12,83.09308,Dec 2009
NOR,2010-01,83.09308,Jan 2010
NOR,2010-02,83.29306,Feb 2010
NOR,2010-03,83.89301,Mar 2010
NOR,2010-04,83.89301,Apr 2010
NOR,2010-05,84.09299,May 2010
NOR,2010-06,84.09299,Jun 2010
NOR,2010-07,84.49296,Jul 2010
NOR,2010-08,84.69294,Aug 2010
NOR,2010-09,84.19299,Sep 2010
NOR,2010-10,84.09299,Oct 2010
NOR,2010-11,84.69294,Nov 2010
NOR,2010-12,84.99292,Dec 2010
NOR,2011-01,84.89293,Jan 2011
NOR,2011-02,85.99284,Feb 2011
NOR,2011-03,85.99284,Mar 2011
NOR,2011-04,86.29281,Apr 2011
NOR,2011-05,86.49279,May 2011
NOR,2011-06,86.59278,Jun 2011
NOR,2011-07,87.09274,Jul 2011
NOR,2011-08,87.49271,Aug 2011
NOR,2011-09,87.89268,Sep 2011
NOR,2011-10,87.49271,Oct 2011
NOR,2011-11,87.79269,Nov 2011
NOR,2011-12,87.5927,Dec 2011
NOR,2012-01,87.79269,Jan 2012
NOR,2012-02,88.39263,Feb 2012
NOR,2012-03,88.7926,Mar 2012
NOR,2012-04,88.7926,Apr 2012
NOR,2012-05,89.09258,May 2012
NOR,2012-06,89.19257,Jun 2012
NOR,2012-07,89.89251,Jul 2012
NOR,2012-08,89.69253,Aug 2012
NOR,2012-09,89.49255,Sep 2012
NOR,2012-10,89.59254,Oct 2012
NOR,2012-11,89.9925,Nov 2012
NOR,2012-12,90.09249,Dec 2012
NOR,2013-01,90.09249,Jan 2013
NOR,2013-02,90.79243,Feb 2013
NOR,2013-03,90.39246,Mar 2013
NOR,2013-04,90.99242,Apr 2013
NOR,2013-05,91.99233,May 2013
NOR,2013-06,91.09241,Jun 2013
NOR,2013-07,92.3923,Jul 2013
NOR,2013-08,92.99225,Aug 2013
NOR,2013-09,92.49229,Sep 2013
NOR,2013-10,92.09232,Oct 2013
NOR,2013-11,92.19231,Nov 2013
NOR,2013-12,91.99233,Dec 2013
NOR,2014-01,92.19231,Jan 2014
NOR,2014-02,93.39222,Feb 2014
NOR,2014-03,93.49221,Mar 2014
NOR,2014-04,93.39222,Apr 2014
NOR,2014-05,93.49221,May 2014
NOR,2014-06,93.99216,Jun 2014
NOR,2014-07,94.7921,Jul 2014
NOR,2014-08,95.19207,Aug 2014
NOR,2014-09,95.19207,Sep 2014
NOR,2014-10,95.69202,Oct 2014
NOR,2014-11,95.69202,Nov 2014
NOR,2014-12,96.49196,Dec 2014
NOR,2015-01,97.1919,Jan 2015
NOR,2015-02,98.99175,Feb 2015
NOR,2015-03,99.19173,Mar 2015
NOR,2015-04,99.39172,Apr 2015
NOR,2015-05,99.89168,May 2015
NOR,2015-06,99.49171,Jun 2015
NOR,2015-07,100.4916,Jul 2015
NOR,2015-08,101.0916,Aug 2015
NOR,2015-09,100.7916,Sep 2015
NOR,2015-10,100.7916,Oct 2015
NOR,2015-11,101.2916,Nov 2015
NOR,2015-12,101.3915,Dec 2015
NOR,2016-01,101.6915,Jan 2016
NOR,2016-02,102.0915,Feb 2016
NOR,2016-03,102.8914,Mar 2016
NOR,2016-04,103.1914,Apr 2016
NOR,2016-05,103.4914,May 2016
NOR,2016-06,103.7914,Jun 2016
NOR,2016-07,104.5913,Jul 2016
NOR,2016-08,104.0913,Aug 2016
NOR,2016-09,103.1914,Sep 2016
NOR,2016-10,103.2914,Oct 2016
NOR,2016-11,103.2914,Nov 2016
NOR,2016-12,103.2914,Dec 2016
NOR,2017-01,103.0914,Jan 2017
NOR,2017-02,104.2913,Feb 2017
NOR,2017-03,103.9913,Mar 2017
NOR,2017-04,104.3913,Apr 2017
NOR,2017-05,104.7913,May 2017
NOR,2017-06,104.1913,Jun 2017
NOR,2017-07,104.7913,Jul 2017
NOR,2017-08,105.0912,Aug 2017
NOR,2017-09,104.6913,Sep 2017
NOR,2017-10,104.8913,Oct 2017
NOR,2017-11,104.8913,Nov 2017
NOR,2017-12,104.5913,Dec 2017
NOR,2018-01,105.9912,Jan 2018
NOR,2018-02,105.8912,Feb 2018
NOR,2018-03,106.1912,Mar 2018
NOR,2018-04,106.4911,Apr 2018
NOR,2018-05,106.5911,May 2018
NOR,2018-06,106.4911,Jun 2018
NOR,2018-07,106.5911,Jul 2018
NOR,2018-08,107.0911,Aug 2018
NOR,2018-09,106.8911,Sep 2018
NOR,2018-10,106.5911,Oct 2018
NOR,2018-11,106.8911,Nov 2018
NOR,2018-12,106.5911,Dec 2018
NOR,2019-01,107.2911,Jan 2019
NOR,2019-02,107.991,Feb 2019
NOR,2019-03,108.191,Mar 2019
NOR,2019-04,108.291,Apr 2019
NOR,2019-05,108.291,May 2019
NOR,2019-06,108.6909,Jun 2019
NOR,2019-07,109.3909,Jul 2019
NOR,2019-08,110.1908,Aug 2019
NOR,2019-09,110.3908,Sep 2019
NOR,2019-10,109.8908,Oct 2019
NOR,2019-11,109.9908,Nov 2019
NOR,2019-12,109.8908,Dec 2019
NOR,2020-01,109.5909,Jan 2020
NOR,2020-02,111.2907,Feb 2020
NOR,2020-03,111.5907,Mar 2020
NOR,2020-04,111.8907,Apr 2020
NOR,2020-05,111.4907,May 2020
NOR,2020-06,112.1907,Jun 2020
NOR,2020-07,112.9906,Jul 2020
NOR,2020-08,112.6906,Aug 2020
NOR,2020-09,112.2906,Sep 2020
NOR,2020-10,112.4906,Oct 2020
NOR,2020-11,112.4906,Nov 2020
NOR,2020-12,112.0907,Dec 2020
NOR,2021-01,111.8907,Jan 2021
NOR,2021-02,112.8906,Feb 2021
NOR,2021-03,113.5905,Mar 2021
NOR,2021-04,113.9905,Apr 2021
NOR,2021-05,113.6905,May 2021
NOR,2021-06,113.4905,Jun 2021
NOR,2021-07,115.3904,Jul 2021
NOR,2021-08,115.9903,Aug 2021
NOR,2021-09,116.0903,Sep 2021
NOR,2021-10,115.6904,Oct 2021
NOR,2021-11,116.2903,Nov 2021
NOR,2021-12,117.4902,Dec 2021
NOR,2022-01,117.8902,Jan 2022
NOR,2022-02,119.49,Feb 2022
NOR,2022-03,121.8898,Mar 2022
NOR,2022-04,122.0898,Apr 2022
NOR,2022-05,124.5896,May 2022
NOR,2022-06,125.9895,Jun 2022
NOR,2022-07,130.1891,Jul 2022
NOR,2022-08,130.9891,Aug 2022
NOR,2022-09,130.6891,Sep 2022
NOR,2022-10,131.789,Oct 2022
NOR,2022-11,134.6888,Nov 2022
NOR,2022-12,134.9888,Dec 2022
NOR,2023-01,136.3886,Jan 2023
PRT,1995-01,76.1564,Jan 1995
PRT,1995-02,76.3119,Feb 1995
PRT,1995-03,76.7784,Mar 1995
PRT,1995-04,76.85616,Apr 1995
PRT,1995-05,77.2449,May 1995
PRT,1995-06,77.46844,Jun 1995
PRT,1995-07,77.40041,Jul 1995
PRT,1995-08,77.77943,Aug 1995
PRT,1995-09,77.93494,Sep 1995
PRT,1995-10,77.93494,Oct 1995
PRT,1995-11,77.93494,Nov 1995
PRT,1995-12,78.09044,Dec 1995
PRT,1996-01,78.71244,Jan 1996
PRT,1996-02,79.63573,Feb 1996
PRT,1996-03,79.55798,Mar 1996
PRT,1996-04,80.41323,Apr 1996
PRT,1996-05,81.10326,May 1996
PRT,1996-06,81.33651,Jun 1996
PRT,1996-07,81.33651,Jul 1996
PRT,1996-08,81.49201,Aug 1996
PRT,1996-09,81.18102,Sep 1996
PRT,1996-10,80.64648,Oct 1996
PRT,1996-11,80.49098,Nov 1996
PRT,1996-12,80.72423,Dec 1996
PRT,1997-01,81.49201,Jan 1997
PRT,1997-02,81.41426,Feb 1997
PRT,1997-03,81.56976,Mar 1997
PRT,1997-04,81.80302,Apr 1997
PRT,1997-05,82.95955,May 1997
PRT,1997-06,82.7263,Jun 1997
PRT,1997-07,82.65826,Jul 1997
PRT,1997-08,83.0373,Aug 1997
PRT,1997-09,82.95955,Sep 1997
PRT,1997-10,82.42502,Oct 1997
PRT,1997-11,82.7263,Nov 1997
PRT,1997-12,82.65826,Dec 1997
PRT,1998-01,82.95955,Jan 1998
PRT,1998-02,83.11505,Feb 1998
PRT,1998-03,83.1928,Mar 1998
PRT,1998-04,83.3483,Apr 1998
PRT,1998-05,83.5038,May 1998
PRT,1998-06,83.73705,Jun 1998
PRT,1998-07,83.27055,Jul 1998
PRT,1998-08,83.27055,Aug 1998
PRT,1998-09,82.50277,Sep 1998
PRT,1998-10,82.34727,Oct 1998
PRT,1998-11,82.11401,Nov 1998
PRT,1998-12,82.80405,Dec 1998
PRT,1999-01,82.80405,Jan 1999
PRT,1999-02,82.95955,Feb 1999
PRT,1999-03,83.27055,Mar 1999
PRT,1999-04,83.1928,Apr 1999
PRT,1999-05,83.5038,May 1999
PRT,1999-06,84.1258,Jun 1999
PRT,1999-07,84.04806,Jul 1999
PRT,1999-08,84.1258,Aug 1999
PRT,1999-09,84.1258,Sep 1999
PRT,1999-10,83.73705,Oct 1999
PRT,1999-11,83.6593,Nov 1999
PRT,1999-12,83.97031,Dec 1999
PRT,2000-01,86.4,Jan 2000
PRT,2000-02,87,Feb 2000
PRT,2000-03,87,Mar 2000
PRT,2000-04,87.5,Apr 2000
PRT,2000-05,87.3,May 2000
PRT,2000-06,87.5,Jun 2000
PRT,2000-07,87.7,Jul 2000
PRT,2000-08,87.7,Aug 2000
PRT,2000-09,87.5,Sep 2000
PRT,2000-10,87.4,Oct 2000
PRT,2000-11,87.9,Nov 2000
PRT,2000-12,88.3,Dec 2000
PRT,2001-01,89.2,Jan 2001
PRT,2001-02,90.1,Feb 2001
PRT,2001-03,90.1,Mar 2001
PRT,2001-04,89.8,Apr 2001
PRT,2001-05,90.4,May 2001
PRT,2001-06,90,Jun 2001
PRT,2001-07,90.4,Jul 2001
PRT,2001-08,90.5,Aug 2001
PRT,2001-09,90.3,Sep 2001
PRT,2001-10,89.4,Oct 2001
PRT,2001-11,89.1,Nov 2001
PRT,2001-12,89.4,Dec 2001
PRT,2002-01,90.2,Jan 2002
PRT,2002-02,90.2,Feb 2002
PRT,2002-03,90.5,Mar 2002
PRT,2002-04,90.9,Apr 2002
PRT,2002-05,91.2,May 2002
PRT,2002-06,91.4,Jun 2002
PRT,2002-07,91.7,Jul 2002
PRT,2002-08,91.4,Aug 2002
PRT,2002-09,91.1,Sep 2002
PRT,2002-10,90.9,Oct 2002
PRT,2002-11,90.7,Nov 2002
PRT,2002-12,90.8,Dec 2002
PRT,2003-01,91.2,Jan 2003
PRT,2003-02,91.8,Feb 2003
PRT,2003-03,91.2,Mar 2003
PRT,2003-04,91.2,Apr 2003
PRT,2003-05,91.7,May 2003
PRT,2003-06,91.6,Jun 2003
PRT,2003-07,91.9,Jul 2003
PRT,2003-08,92.1,Aug 2003
PRT,2003-09,91.9,Sep 2003
PRT,2003-10,91.6,Oct 2003
PRT,2003-11,91.3,Nov 2003
PRT,2003-12,91.1,Dec 2003
PRT,2004-01,91.5,Jan 2004
PRT,2004-02,91.8,Feb 2004
PRT,2004-03,92.1,Mar 2004
PRT,2004-04,92.3,Apr 2004
PRT,2004-05,92.6,May 2004
PRT,2004-06,93.2,Jun 2004
PRT,2004-07,93.1,Jul 2004
PRT,2004-08,92.6,Aug 2004
PRT,2004-09,92.3,Sep 2004
PRT,2004-10,91.9,Oct 2004
PRT,2004-11,91.6,Nov 2004
PRT,2004-12,91.9,Dec 2004
PRT,2005-01,92,Jan 2005
PRT,2005-02,91.8,Feb 2005
PRT,2005-03,92.3,Mar 2005
PRT,2005-04,91.8,Apr 2005
PRT,2005-05,92.2,May 2005
PRT,2005-06,92.2,Jun 2005
PRT,2005-07,92.2,Jul 2005
PRT,2005-08,92.8,Aug 2005
PRT,2005-09,92.3,Sep 2005
PRT,2005-10,92.4,Oct 2005
PRT,2005-11,92.1,Nov 2005
PRT,2005-12,92.8,Dec 2005
PRT,2006-01,93.4,Jan 2006
PRT,2006-02,93.6,Feb 2006
PRT,2006-03,93.6,Mar 2006
PRT,2006-04,93.7,Apr 2006
PRT,2006-05,94.4,May 2006
PRT,2006-06,94.5,Jun 2006
PRT,2006-07,94.7,Jul 2006
PRT,2006-08,94.7,Aug 2006
PRT,2006-09,94.4,Sep 2006
PRT,2006-10,94.3,Oct 2006
PRT,2006-11,94.2,Nov 2006
PRT,2006-12,94.4,Dec 2006
