location,time,ppi_tot_int,date
ESP,2014-09,100.7,Sep 2014
ESP,2014-10,100.6,Oct 2014
ESP,2014-11,100.4,Nov 2014
ESP,2014-12,100,Dec 2014
ESP,2015-01,99.7,Jan 2015
ESP,2015-02,99.7,Feb 2015
ESP,2015-03,100.3,Mar 2015
ESP,2015-04,100.9,Apr 2015
ESP,2015-05,101.1,May 2015
ESP,2015-06,101.1,Jun 2015
ESP,2015-07,101,Jul 2015
ESP,2015-08,100.4,Aug 2015
ESP,2015-09,99.8,Sep 2015
ESP,2015-10,99.1,Oct 2015
ESP,2015-11,98.6,Nov 2015
ESP,2015-12,98.3,Dec 2015
ESP,2016-01,97.9,Jan 2016
ESP,2016-02,97.3,Feb 2016
ESP,2016-03,97.3,Mar 2016
ESP,2016-04,97.5,Apr 2016
ESP,2016-05,98.1,May 2016
ESP,2016-06,98.5,Jun 2016
ESP,2016-07,98.9,Jul 2016
ESP,2016-08,98.7,Aug 2016
ESP,2016-09,98.5,Sep 2016
ESP,2016-10,98.5,Oct 2016
ESP,2016-11,99.3,Nov 2016
ESP,2016-12,99.8,Dec 2016
ESP,2017-01,100.8,Jan 2017
ESP,2017-02,101.8,Feb 2017
ESP,2017-03,102.1,Mar 2017
ESP,2017-04,102.4,Apr 2017
ESP,2017-05,102.1,May 2017
ESP,2017-06,101.8,Jun 2017
ESP,2017-07,101.8,Jul 2017
ESP,2017-08,101.9,Aug 2017
ESP,2017-09,102.2,Sep 2017
ESP,2017-10,102.8,Oct 2017
ESP,2017-11,102.8,Nov 2017
ESP,2017-12,103.2,Dec 2017
ESP,2018-01,103.5,Jan 2018
ESP,2018-02,103.9,Feb 2018
ESP,2018-03,104.1,Mar 2018
ESP,2018-04,104.2,Apr 2018
ESP,2018-05,104.7,May 2018
ESP,2018-06,105.3,Jun 2018
ESP,2018-07,105,Jul 2018
ESP,2018-08,105.1,Aug 2018
ESP,2018-09,105.2,Sep 2018
ESP,2018-10,105.4,Oct 2018
ESP,2018-11,105.2,Nov 2018
ESP,2018-12,104.7,Dec 2018
ESP,2019-01,104.6,Jan 2019
ESP,2019-02,104.9,Feb 2019
ESP,2019-03,105.1,Mar 2019
ESP,2019-04,105.5,Apr 2019
ESP,2019-05,105.2,May 2019
ESP,2019-06,104.9,Jun 2019
ESP,2019-07,104.6,Jul 2019
ESP,2019-08,104.3,Aug 2019
ESP,2019-09,104.3,Sep 2019
ESP,2019-10,103.8,Oct 2019
ESP,2019-11,103.3,Nov 2019
ESP,2019-12,103.3,Dec 2019
ESP,2020-01,103.7,Jan 2020
ESP,2020-02,103.5,Feb 2020
ESP,2020-03,102.7,Mar 2020
ESP,2020-04,102.1,Apr 2020
ESP,2020-05,101.7,May 2020
ESP,2020-06,101.6,Jun 2020
ESP,2020-07,102,Jul 2020
ESP,2020-08,101.9,Aug 2020
ESP,2020-09,102.2,Sep 2020
ESP,2020-10,102.3,Oct 2020
ESP,2020-11,102.9,Nov 2020
ESP,2020-12,104,Dec 2020
ESP,2021-01,105.4,Jan 2021
ESP,2021-02,107.7,Feb 2021
ESP,2021-03,109.8,Mar 2021
ESP,2021-04,111.8,Apr 2021
ESP,2021-05,113.9,May 2021
ESP,2021-06,114.7,Jun 2021
ESP,2021-07,116.7,Jul 2021
ESP,2021-08,117.9,Aug 2021
ESP,2021-09,119.1,Sep 2021
ESP,2021-10,121.5,Oct 2021
ESP,2021-11,123.5,Nov 2021
ESP,2021-12,124.7,Dec 2021
ESP,2022-01,128.1,Jan 2022
ESP,2022-02,130.5,Feb 2022
ESP,2022-03,134.3,Mar 2022
ESP,2022-04,139.5,Apr 2022
ESP,2022-05,141.8,May 2022
ESP,2022-06,142.5,Jun 2022
ESP,2022-07,141.2,Jul 2022
ESP,2022-08,140.6,Aug 2022
ESP,2022-09,140.4,Sep 2022
ESP,2022-10,140,Oct 2022
ESP,2022-11,139.5,Nov 2022
ESP,2022-12,138,Dec 2022
SWE,1990-01,57.86116,Jan 1990
SWE,1990-02,57.86116,Feb 1990
SWE,1990-03,57.97373,Mar 1990
SWE,1990-04,57.86116,Apr 1990
SWE,1990-05,58.0863,May 1990
SWE,1990-06,58.0863,Jun 1990
SWE,1990-07,58.19888,Jul 1990
SWE,1990-08,58.31144,Aug 1990
SWE,1990-09,58.31144,Sep 1990
SWE,1990-10,58.42402,Oct 1990
SWE,1990-11,58.53659,Nov 1990
SWE,1990-12,58.31144,Dec 1990
SWE,1991-01,58.76173,Jan 1991
SWE,1991-02,58.42402,Feb 1991
SWE,1991-03,58.31144,Mar 1991
SWE,1991-04,57.97373,Apr 1991
SWE,1991-05,57.74859,May 1991
SWE,1991-06,57.41088,Jun 1991
SWE,1991-07,57.52345,Jul 1991
SWE,1991-08,57.29831,Aug 1991
SWE,1991-09,57.07317,Sep 1991
SWE,1991-10,56.73546,Oct 1991
SWE,1991-11,56.51032,Nov 1991
SWE,1991-12,56.28518,Dec 1991
SWE,1992-01,55.8349,Jan 1992
SWE,1992-02,55.49718,Feb 1992
SWE,1992-03,55.72233,Mar 1992
SWE,1992-04,55.8349,Apr 1992
SWE,1992-05,55.8349,May 1992
SWE,1992-06,55.8349,Jun 1992
SWE,1992-07,55.49718,Jul 1992
SWE,1992-08,55.27205,Aug 1992
SWE,1992-09,54.93433,Sep 1992
SWE,1992-10,54.82176,Oct 1992
SWE,1992-11,55.04691,Nov 1992
SWE,1992-12,56.17261,Dec 1992
SWE,1993-01,56.84803,Jan 1993
SWE,1993-02,57.07317,Feb 1993
SWE,1993-03,57.63602,Mar 1993
SWE,1993-04,57.86116,Apr 1993
SWE,1993-05,57.52345,May 1993
SWE,1993-06,57.29831,Jun 1993
SWE,1993-07,57.29831,Jul 1993
SWE,1993-08,57.86116,Aug 1993
SWE,1993-09,57.86116,Sep 1993
SWE,1993-10,57.86116,Oct 1993
SWE,1993-11,57.97373,Nov 1993
SWE,1993-12,58.31144,Dec 1993
SWE,1994-01,59.09944,Jan 1994
SWE,1994-02,58.98687,Feb 1994
SWE,1994-03,59.21201,Mar 1994
SWE,1994-04,59.66229,Apr 1994
SWE,1994-05,60.11257,May 1994
SWE,1994-06,60.78799,Jun 1994
SWE,1994-07,61.9137,Jul 1994
SWE,1994-08,62.47655,Aug 1994
SWE,1994-09,63.26454,Sep 1994
SWE,1994-10,64.1651,Oct 1994
SWE,1994-11,64.72796,Nov 1994
SWE,1994-12,65.74109,Dec 1994
SWE,1995-01,69.00563,Jan 1995
SWE,1995-02,70.13133,Feb 1995
SWE,1995-03,70.58161,Mar 1995
SWE,1995-04,72.72045,Apr 1995
SWE,1995-05,73.2833,May 1995
SWE,1995-06,73.62101,Jun 1995
SWE,1995-07,74.74672,Jul 1995
SWE,1995-08,74.97186,Aug 1995
SWE,1995-09,74.85928,Sep 1995
SWE,1995-10,74.29643,Oct 1995
SWE,1995-11,73.17073,Nov 1995
SWE,1995-12,71.93246,Dec 1995
SWE,1996-01,72.1576,Jan 1996
SWE,1996-02,71.59475,Feb 1996
SWE,1996-03,70.80676,Mar 1996
SWE,1996-04,69.90619,Apr 1996
SWE,1996-05,69.00563,May 1996
SWE,1996-06,68.55534,Jun 1996
SWE,1996-07,68.44278,Jul 1996
SWE,1996-08,67.99249,Aug 1996
SWE,1996-09,67.76736,Sep 1996
SWE,1996-10,67.42964,Oct 1996
SWE,1996-11,66.86679,Nov 1996
SWE,1996-12,66.64165,Dec 1996
SWE,1997-01,67.20451,Jan 1997
SWE,1997-02,67.54221,Feb 1997
SWE,1997-03,67.87993,Mar 1997
SWE,1997-04,69.00563,Apr 1997
SWE,1997-05,69.34334,May 1997
SWE,1997-06,69.56848,Jun 1997
SWE,1997-07,69.90619,Jul 1997
SWE,1997-08,69.45591,Aug 1997
SWE,1997-09,69.23077,Sep 1997
SWE,1997-10,68.78049,Oct 1997
SWE,1997-11,68.89306,Nov 1997
SWE,1997-12,68.55534,Dec 1997
SWE,1998-01,68.89306,Jan 1998
SWE,1998-02,68.78049,Feb 1998
SWE,1998-03,68.66792,Mar 1998
SWE,1998-04,68.44278,Apr 1998
SWE,1998-05,68.10506,May 1998
SWE,1998-06,68.33021,Jun 1998
SWE,1998-07,68.21764,Jul 1998
SWE,1998-08,67.99249,Aug 1998
SWE,1998-09,67.54221,Sep 1998
SWE,1998-10,67.42964,Oct 1998
SWE,1998-11,67.09193,Nov 1998
SWE,1998-12,66.86679,Dec 1998
SWE,1999-01,66.64165,Jan 1999
SWE,1999-02,65.40337,Feb 1999
SWE,1999-03,65.29081,Mar 1999
SWE,1999-04,65.51595,Apr 1999
SWE,1999-05,65.74109,May 1999
SWE,1999-06,65.96623,Jun 1999
SWE,1999-07,66.0788,Jul 1999
SWE,1999-08,66.41651,Aug 1999
SWE,1999-09,66.97936,Sep 1999
SWE,1999-10,66.97936,Oct 1999
SWE,1999-11,67.31707,Nov 1999
SWE,1999-12,67.76736,Dec 1999
SWE,2000-01,68.78049,Jan 2000
SWE,2000-02,69.00563,Feb 2000
SWE,2000-03,69.34334,Mar 2000
SWE,2000-04,70.01876,Apr 2000
SWE,2000-05,70.58161,May 2000
SWE,2000-06,70.58161,Jun 2000
SWE,2000-07,71.36961,Jul 2000
SWE,2000-08,71.70731,Aug 2000
SWE,2000-09,72.04503,Sep 2000
SWE,2000-10,72.72045,Oct 2000
SWE,2000-11,73.39587,Nov 2000
SWE,2000-12,73.39587,Dec 2000
SWE,2001-01,74.18387,Jan 2001
SWE,2001-02,74.0713,Feb 2001
SWE,2001-03,74.18387,Mar 2001
SWE,2001-04,74.18387,Apr 2001
SWE,2001-05,73.95872,May 2001
SWE,2001-06,74.18387,Jun 2001
SWE,2001-07,74.18387,Jul 2001
SWE,2001-08,73.84615,Aug 2001
SWE,2001-09,74.0713,Sep 2001
SWE,2001-10,74.52158,Oct 2001
SWE,2001-11,73.95872,Nov 2001
SWE,2001-12,73.50845,Dec 2001
SWE,2002-01,73.73358,Jan 2002
SWE,2002-02,73.39587,Feb 2002
SWE,2002-03,73.05816,Mar 2002
SWE,2002-04,72.94559,Apr 2002
SWE,2002-05,73.62101,May 2002
SWE,2002-06,73.39587,Jun 2002
SWE,2002-07,73.2833,Jul 2002
SWE,2002-08,73.84615,Aug 2002
SWE,2002-09,73.73358,Sep 2002
SWE,2002-10,73.50845,Oct 2002
SWE,2002-11,73.17073,Nov 2002
SWE,2002-12,72.83302,Dec 2002
SWE,2003-01,72.94559,Jan 2003
SWE,2003-02,73.17073,Feb 2003
SWE,2003-03,73.39587,Mar 2003
SWE,2003-04,73.84615,Apr 2003
SWE,2003-05,73.39587,May 2003
SWE,2003-06,72.83302,Jun 2003
SWE,2003-07,72.72045,Jul 2003
SWE,2003-08,72.72045,Aug 2003
SWE,2003-09,73.05816,Sep 2003
SWE,2003-10,72.38274,Oct 2003
SWE,2003-11,72.60788,Nov 2003
SWE,2003-12,72.38274,Dec 2003
SWE,2004-01,72.83302,Jan 2004
SWE,2004-02,73.50845,Feb 2004
SWE,2004-03,74.409,Mar 2004
SWE,2004-04,75.42214,Apr 2004
SWE,2004-05,75.30957,May 2004
SWE,2004-06,75.53471,Jun 2004
SWE,2004-07,75.98499,Jul 2004
SWE,2004-08,76.09756,Aug 2004
SWE,2004-09,76.43527,Sep 2004
SWE,2004-10,76.66042,Oct 2004
SWE,2004-11,76.77298,Nov 2004
SWE,2004-12,76.3227,Dec 2004
SWE,2005-01,77.56097,Jan 2005
SWE,2005-02,78.34897,Feb 2005
SWE,2005-03,78.91182,Mar 2005
SWE,2005-04,80.03752,Apr 2005
SWE,2005-05,80.37524,May 2005
SWE,2005-06,80.60037,Jun 2005
SWE,2005-07,81.27579,Jul 2005
SWE,2005-08,81.83865,Aug 2005
SWE,2005-09,82.06379,Sep 2005
SWE,2005-10,82.28893,Oct 2005
SWE,2005-11,83.30206,Nov 2005
SWE,2005-12,83.63978,Dec 2005
SWE,2006-01,83.97749,Jan 2006
SWE,2006-02,83.97749,Feb 2006
SWE,2006-03,84.87805,Mar 2006
SWE,2006-04,86.00375,Apr 2006
SWE,2006-05,86.90431,May 2006
SWE,2006-06,87.01688,Jun 2006
SWE,2006-07,87.57973,Jul 2006
SWE,2006-08,88.4803,Aug 2006
SWE,2006-09,88.93058,Sep 2006
SWE,2006-10,90.7317,Oct 2006
SWE,2006-11,91.18199,Nov 2006
SWE,2006-12,90.50657,Dec 2006
SWE,2007-01,91.18199,Jan 2007
SWE,2007-02,92.42027,Feb 2007
SWE,2007-03,93.77111,Mar 2007
SWE,2007-04,95.12195,Apr 2007
SWE,2007-05,95.6848,May 2007
SWE,2007-06,96.13509,Jun 2007
SWE,2007-07,96.69794,Jul 2007
SWE,2007-08,95.90994,Aug 2007
SWE,2007-09,96.13509,Sep 2007
SWE,2007-10,95.34709,Oct 2007
SWE,2007-11,94.5591,Nov 2007
SWE,2007-12,94.5591,Dec 2007
SWE,2008-01,95.79737,Jan 2008
SWE,2008-02,96.47279,Feb 2008
SWE,2008-03,96.02251,Mar 2008
SWE,2008-04,96.58537,Apr 2008
SWE,2008-05,96.58537,May 2008
SWE,2008-06,96.81051,Jun 2008
SWE,2008-07,97.71107,Jul 2008
SWE,2008-08,97.93621,Aug 2008
SWE,2008-09,98.38649,Sep 2008
SWE,2008-10,99.06191,Oct 2008
SWE,2008-11,99.96248,Nov 2008
SWE,2008-12,99.17448,Dec 2008
SWE,2009-01,99.17448,Jan 2009
SWE,2009-02,98.83678,Feb 2009
SWE,2009-03,100.0751,Mar 2009
SWE,2009-04,98.72421,Apr 2009
SWE,2009-05,97.82364,May 2009
SWE,2009-06,97.03564,Jun 2009
SWE,2009-07,97.71107,Jul 2009
SWE,2009-08,96.47279,Aug 2009
SWE,2009-09,95.6848,Sep 2009
SWE,2009-10,95.45966,Oct 2009
SWE,2009-11,96.47279,Nov 2009
SWE,2009-12,96.36022,Dec 2009
SWE,2010-01,97.48593,Jan 2010
SWE,2010-02,96.92308,Feb 2010
SWE,2010-03,96.69794,Mar 2010
SWE,2010-04,97.93621,Apr 2010
SWE,2010-05,98.94934,May 2010
SWE,2010-06,101.4259,Jun 2010
SWE,2010-07,101.7636,Jul 2010
SWE,2010-08,101.5385,Aug 2010
SWE,2010-09,101.8762,Sep 2010
SWE,2010-10,100.7505,Oct 2010
SWE,2010-11,101.3133,Nov 2010
SWE,2010-12,102.1013,Dec 2010
SWE,2011-01,101.9887,Jan 2011
SWE,2011-02,102.2139,Feb 2011
SWE,2011-03,101.8762,Mar 2011
SWE,2011-04,102.6642,Apr 2011
SWE,2011-05,102.3265,May 2011
SWE,2011-06,102.7767,Jun 2011
SWE,2011-07,103.6773,Jul 2011
SWE,2011-08,103.9024,Aug 2011
SWE,2011-09,103.1144,Sep 2011
SWE,2011-10,102.1013,Oct 2011
SWE,2011-11,101.5385,Nov 2011
SWE,2011-12,101.7636,Dec 2011
SWE,2012-01,101.5385,Jan 2012
SWE,2012-02,101.651,Feb 2012
SWE,2012-03,101.4259,Mar 2012
SWE,2012-04,101.8762,Apr 2012
SWE,2012-05,102.2139,May 2012
SWE,2012-06,103.227,Jun 2012
SWE,2012-07,101.8762,Jul 2012
SWE,2012-08,100.4128,Aug 2012
SWE,2012-09,99.51219,Sep 2012
SWE,2012-10,96.58537,Oct 2012
SWE,2012-11,96.69794,Nov 2012
SWE,2012-12,96.69794,Dec 2012
SWE,2013-01,96.47279,Jan 2013
SWE,2013-02,95.90994,Feb 2013
SWE,2013-03,94.67167,Mar 2013
SWE,2013-04,94.33396,Apr 2013
SWE,2013-05,94.78424,May 2013
SWE,2013-06,95.34709,Jun 2013
SWE,2013-07,97.03564,Jul 2013
SWE,2013-08,96.47279,Aug 2013
SWE,2013-09,97.03564,Sep 2013
SWE,2013-10,96.69794,Oct 2013
SWE,2013-11,96.81051,Nov 2013
SWE,2013-12,97.93621,Dec 2013
SWE,2014-01,98.04878,Jan 2014
SWE,2014-02,97.48593,Feb 2014
SWE,2014-03,97.37336,Mar 2014
SWE,2014-04,97.37336,Apr 2014
SWE,2014-05,98.83678,May 2014
SWE,2014-06,98.83678,Jun 2014
SWE,2014-07,99.06191,Jul 2014
SWE,2014-08,99.84991,Aug 2014
SWE,2014-09,99.51219,Sep 2014
SWE,2014-10,99.96248,Oct 2014
SWE,2014-11,99.62476,Nov 2014
SWE,2014-12,99.39963,Dec 2014
SWE,2015-01,100.5253,Jan 2015
SWE,2015-02,100.863,Feb 2015
SWE,2015-03,100.9756,Mar 2015
SWE,2015-04,101.0882,Apr 2015
SWE,2015-05,101.651,May 2015
SWE,2015-06,100.5253,Jun 2015
SWE,2015-07,99.84991,Jul 2015
SWE,2015-08,100.3002,Aug 2015
SWE,2015-09,99.62476,Sep 2015
SWE,2015-10,98.72421,Oct 2015
SWE,2015-11,98.27392,Nov 2015
SWE,2015-12,97.5985,Dec 2015
SWE,2016-01,96.02251,Jan 2016
SWE,2016-02,96.36022,Feb 2016
SWE,2016-03,96.81051,Mar 2016
SWE,2016-04,95.79737,Apr 2016
SWE,2016-05,95.79737,May 2016
SWE,2016-06,96.81051,Jun 2016
SWE,2016-07,97.37336,Jul 2016
SWE,2016-08,98.72421,Aug 2016
SWE,2016-09,98.61163,Sep 2016
SWE,2016-10,99.28706,Oct 2016
SWE,2016-11,100.7505,Nov 2016
SWE,2016-12,102.5516,Dec 2016
SWE,2017-01,103.6773,Jan 2017
SWE,2017-02,103.0019,Feb 2017
SWE,2017-03,103.4522,Mar 2017
SWE,2017-04,103.7899,Apr 2017
SWE,2017-05,104.3527,May 2017
SWE,2017-06,104.015,Jun 2017
SWE,2017-07,104.1276,Jul 2017
SWE,2017-08,102.8893,Aug 2017
SWE,2017-09,103.0019,Sep 2017
SWE,2017-10,103.5647,Oct 2017
SWE,2017-11,105.0281,Nov 2017
SWE,2017-12,106.6041,Dec 2017
SWE,2018-01,107.6173,Jan 2018
SWE,2018-02,107.167,Feb 2018
SWE,2018-03,108.5178,Mar 2018
SWE,2018-04,110.0938,Apr 2018
SWE,2018-05,111.8949,May 2018
SWE,2018-06,112.9081,Jun 2018
SWE,2018-07,113.2458,Jul 2018
SWE,2018-08,113.1332,Aug 2018
SWE,2018-09,114.7092,Sep 2018
SWE,2018-10,114.1463,Oct 2018
SWE,2018-11,114.2589,Nov 2018
SWE,2018-12,113.8086,Dec 2018
SWE,2019-01,114.0338,Jan 2019
SWE,2019-02,114.2589,Feb 2019
SWE,2019-03,116.2852,Mar 2019
SWE,2019-04,115.6098,Apr 2019
SWE,2019-05,115.4972,May 2019
SWE,2019-06,116.9606,Jun 2019
SWE,2019-07,116.1726,Jul 2019
SWE,2019-08,115.272,Aug 2019
SWE,2019-09,115.4972,Sep 2019
SWE,2019-10,115.6098,Oct 2019
SWE,2019-11,114.9343,Nov 2019
SWE,2019-12,113.5835,Dec 2019
SWE,2020-01,112.4578,Jan 2020
SWE,2020-02,112.3452,Feb 2020
SWE,2020-03,112.6829,Mar 2020
SWE,2020-04,114.9343,Apr 2020
SWE,2020-05,113.2458,May 2020
SWE,2020-06,112.1201,Jun 2020
SWE,2020-07,111.8949,Jul 2020
SWE,2020-08,110.4315,Aug 2020
SWE,2020-09,111.7824,Sep 2020
SWE,2020-10,112.6829,Oct 2020
SWE,2020-11,112.6829,Nov 2020
SWE,2020-12,113.5835,Dec 2020
SWE,2021-01,113.5835,Jan 2021
SWE,2021-02,115.8349,Feb 2021
SWE,2021-03,119.4371,Mar 2021
SWE,2021-04,124.3902,Apr 2021
SWE,2021-05,127.0919,May 2021
SWE,2021-06,130.5816,Jun 2021
SWE,2021-07,135.8724,Jul 2021
SWE,2021-08,139.5872,Aug 2021
SWE,2021-09,139.5872,Sep 2021
SWE,2021-10,140.3752,Oct 2021
SWE,2021-11,140.8255,Nov 2021
SWE,2021-12,139.02440000000001,Dec 2021
SWE,2022-01,142.6266,Jan 2022
SWE,2022-02,145.4409,Feb 2022
SWE,2022-03,151.4071,Mar 2022
SWE,2022-04,157.4859,Apr 2022
SWE,2022-05,158.8368,May 2022
SWE,2022-06,160.6379,Jun 2022
SWE,2022-07,159.6248,Jul 2022
SWE,2022-08,160.075,Aug 2022
SWE,2022-09,159.5122,Sep 2022
SWE,2022-10,160.075,Oct 2022
SWE,2022-11,160.6379,Nov 2022
SWE,2022-12,158.3865,Dec 2022
CHE,2003-05,97.09076,May 2003
CHE,2003-06,97.03034,Jun 2003
CHE,2003-07,96.98435,Jul 2003
CHE,2003-08,96.71839,Aug 2003
CHE,2003-09,96.71204,Sep 2003
CHE,2003-10,96.80644,Oct 2003
CHE,2003-11,96.5311,Nov 2003
CHE,2003-12,96.53705,Dec 2003
CHE,2004-01,96.55944,Jan 2004
CHE,2004-02,96.41995,Feb 2004
CHE,2004-03,97.17306,Mar 2004
CHE,2004-04,98.34795,Apr 2004
CHE,2004-05,98.54755,May 2004
CHE,2004-06,98.49289,Jun 2004
CHE,2004-07,98.33091,Jul 2004
CHE,2004-08,98.20695,Aug 2004
CHE,2004-09,98.22874,Sep 2004
CHE,2004-10,98.57559,Oct 2004
CHE,2004-11,98.29491,Nov 2004
CHE,2004-12,98.14664,Dec 2004
CHE,2005-01,98.0236,Jan 2005
CHE,2005-02,98.53132,Feb 2005
CHE,2005-03,98.58759,Mar 2005
CHE,2005-04,98.75401,Apr 2005
CHE,2005-05,98.95694,May 2005
CHE,2005-06,98.86627,Jun 2005
CHE,2005-07,98.85477,Jul 2005
CHE,2005-08,98.95058,Aug 2005
CHE,2005-09,99.37641,Sep 2005
CHE,2005-10,99.80334,Oct 2005
CHE,2005-11,99.78801,Nov 2005
CHE,2005-12,100.002,Dec 2005
CHE,2006-01,100.0986,Jan 2006
CHE,2006-02,100.7826,Feb 2006
CHE,2006-03,101.1229,Mar 2006
CHE,2006-04,101.988,Apr 2006
CHE,2006-05,102.5841,May 2006
CHE,2006-06,103.0027,Jun 2006
CHE,2006-07,103.0628,Jul 2006
CHE,2006-08,103.7184,Aug 2006
CHE,2006-09,103.9531,Sep 2006
CHE,2006-10,104.2468,Oct 2006
CHE,2006-11,104.0781,Nov 2006
CHE,2006-12,103.9357,Dec 2006
CHE,2007-01,103.8295,Jan 2007
CHE,2007-02,104.5905,Feb 2007
CHE,2007-03,104.9364,Mar 2007
CHE,2007-04,105.7638,Apr 2007
CHE,2007-05,107.1718,May 2007
CHE,2007-06,107.3518,Jun 2007
CHE,2007-07,107.1285,Jul 2007
CHE,2007-08,107.7507,Aug 2007
CHE,2007-09,107.3346,Sep 2007
CHE,2007-10,107.3298,Oct 2007
CHE,2007-11,107.4332,Nov 2007
CHE,2007-12,107.3431,Dec 2007
CHE,2008-01,107.5524,Jan 2008
CHE,2008-02,108.8199,Feb 2008
CHE,2008-03,109.3269,Mar 2008
CHE,2008-04,110.1477,Apr 2008
CHE,2008-05,111.1688,May 2008
CHE,2008-06,111.9385,Jun 2008
CHE,2008-07,112.2734,Jul 2008
CHE,2008-08,111.5961,Aug 2008
CHE,2008-09,110.8255,Sep 2008
CHE,2008-10,109.4575,Oct 2008
CHE,2008-11,108.889,Nov 2008
CHE,2008-12,108.6156,Dec 2008
CHE,2009-01,108.2827,Jan 2009
CHE,2009-02,107.2727,Feb 2009
CHE,2009-03,106.9605,Mar 2009
CHE,2009-04,106.5274,Apr 2009
CHE,2009-05,106.0473,May 2009
CHE,2009-06,105.6842,Jun 2009
CHE,2009-07,105.6593,Jul 2009
CHE,2009-08,105.2507,Aug 2009
CHE,2009-09,105.6688,Sep 2009
CHE,2009-10,105.243,Oct 2009
CHE,2009-11,105.3208,Nov 2009
CHE,2009-12,105.6356,Dec 2009
CHE,2010-01,105.8941,Jan 2010
CHE,2010-02,105.7601,Feb 2010
CHE,2010-03,106.2147,Mar 2010
CHE,2010-04,106.9913,Apr 2010
CHE,2010-05,107.0239,May 2010
CHE,2010-06,106.4296,Jun 2010
CHE,2010-07,105.9159,Jul 2010
CHE,2010-08,106.2239,Aug 2010
CHE,2010-09,106.1688,Sep 2010
CHE,2010-10,105.8055,Oct 2010
CHE,2010-11,105.4209,Nov 2010
CHE,2010-12,105.8009,Dec 2010
CHE,2011-01,106.0812,Jan 2011
CHE,2011-02,106.4155,Feb 2011
CHE,2011-03,106.4677,Mar 2011
CHE,2011-04,106.1003,Apr 2011
CHE,2011-05,105.8981,May 2011
CHE,2011-06,105.7243,Jun 2011
CHE,2011-07,105.4528,Jul 2011
CHE,2011-08,104.7348,Aug 2011
CHE,2011-09,104.6339,Sep 2011
CHE,2011-10,104.318,Oct 2011
CHE,2011-11,103.9375,Nov 2011
CHE,2011-12,104.2319,Dec 2011
CHE,2012-01,104.2858,Jan 2012
CHE,2012-02,104.6479,Feb 2012
CHE,2012-03,104.6549,Mar 2012
CHE,2012-04,104.4839,Apr 2012
CHE,2012-05,104.8483,May 2012
CHE,2012-06,104.7007,Jun 2012
CHE,2012-07,104.5546,Jul 2012
CHE,2012-08,104.5598,Aug 2012
CHE,2012-09,104.6045,Sep 2012
CHE,2012-10,104.707,Oct 2012
CHE,2012-11,104.9239,Nov 2012
CHE,2012-12,104.9889,Dec 2012
CHE,2013-01,105.0187,Jan 2013
CHE,2013-02,105.0106,Feb 2013
CHE,2013-03,104.9684,Mar 2013
CHE,2013-04,104.8074,Apr 2013
CHE,2013-05,104.6179,May 2013
CHE,2013-06,104.6601,Jun 2013
CHE,2013-07,104.6133,Jul 2013
CHE,2013-08,104.717,Aug 2013
CHE,2013-09,104.745,Sep 2013
CHE,2013-10,104.5,Oct 2013
CHE,2013-11,104.607,Nov 2013
CHE,2013-12,104.639,Dec 2013
CHE,2014-01,104.6273,Jan 2014
CHE,2014-02,104.2009,Feb 2014
CHE,2014-03,104.1096,Mar 2014
CHE,2014-04,103.9348,Apr 2014
CHE,2014-05,103.9177,May 2014
CHE,2014-06,103.9569,Jun 2014
CHE,2014-07,103.7601,Jul 2014
CHE,2014-08,103.62,Aug 2014
CHE,2014-09,103.57470000000001,Sep 2014
CHE,2014-10,103.6114,Oct 2014
CHE,2014-11,103.3578,Nov 2014
CHE,2014-12,103.3361,Dec 2014
CHE,2015-01,103.4078,Jan 2015
CHE,2015-02,102.0725,Feb 2015
CHE,2015-03,101.9388,Mar 2015
CHE,2015-04,100.6286,Apr 2015
CHE,2015-05,99.40556,May 2015
CHE,2015-06,99.30318,Jun 2015
CHE,2015-07,99.12598,Jul 2015
CHE,2015-08,98.65971,Aug 2015
CHE,2015-09,98.71104,Sep 2015
CHE,2015-10,98.91014,Oct 2015
CHE,2015-11,98.99587,Nov 2015
CHE,2015-12,98.84085,Dec 2015
CHE,2016-01,98.8345,Jan 2016
CHE,2016-02,98.91438,Feb 2016
CHE,2016-03,98.83631,Mar 2016
CHE,2016-04,98.75391,Apr 2016
CHE,2016-05,98.75421,May 2016
CHE,2016-06,98.96511,Jun 2016
CHE,2016-07,98.91539,Jul 2016
CHE,2016-08,98.89461,Aug 2016
CHE,2016-09,98.8703,Sep 2016
CHE,2016-10,98.89854,Oct 2016
CHE,2016-11,98.82038,Nov 2016
CHE,2016-12,98.90026,Dec 2016
CHE,2017-01,98.8463,Jan 2017
CHE,2017-02,98.82502,Feb 2017
CHE,2017-03,98.81755,Mar 2017
CHE,2017-04,98.78649,Apr 2017
CHE,2017-05,98.66213,May 2017
CHE,2017-06,98.35593,Jun 2017
CHE,2017-07,98.30156,Jul 2017
CHE,2017-08,99.00172,Aug 2017
CHE,2017-09,99.26315,Sep 2017
CHE,2017-10,99.54454,Oct 2017
CHE,2017-11,100.0151,Nov 2017
CHE,2017-12,100.0777,Dec 2017
CHE,2018-01,100.1588,Jan 2018
CHE,2018-02,100.4793,Feb 2018
CHE,2018-03,100.4808,Mar 2018
CHE,2018-04,100.7749,Apr 2018
CHE,2018-05,101.1942,May 2018
