location,time,ppi_tot_manufact_food,date
AUT,2008-12,93.54342,Dec 2008
AUT,2009-01,93.82349,Jan 2009
AUT,2009-02,93.54342,Feb 2009
AUT,2009-03,92.98328,Mar 2009
AUT,2009-04,93.73013,Apr 2009
AUT,2009-05,93.26335,May 2009
AUT,2009-06,93.07664,Jun 2009
AUT,2009-07,93.07664,Jul 2009
AUT,2009-08,92.98328,Aug 2009
AUT,2009-09,92.88992,Sep 2009
AUT,2009-10,92.51649,Oct 2009
AUT,2009-11,92.60986,Nov 2009
AUT,2009-12,93.16999,Dec 2009
AUT,2010-01,93.07664,Jan 2010
AUT,2010-02,92.98328,Feb 2010
AUT,2010-03,92.98328,Mar 2010
AUT,2010-04,92.88992,Apr 2010
AUT,2010-05,92.70321,May 2010
AUT,2010-06,92.88992,Jun 2010
AUT,2010-07,93.26335,Jul 2010
AUT,2010-08,93.54342,Aug 2010
AUT,2010-09,93.45007,Sep 2010
AUT,2010-10,93.73013,Oct 2010
AUT,2010-11,94.29028,Nov 2010
AUT,2010-12,94.75706,Dec 2010
AUT,2011-01,95.03712,Jan 2011
AUT,2011-02,95.59727,Feb 2011
AUT,2011-03,95.87733,Mar 2011
AUT,2011-04,96.34412,Apr 2011
AUT,2011-05,96.53084,May 2011
AUT,2011-06,96.90426,Jun 2011
AUT,2011-07,97.09097,Jul 2011
AUT,2011-08,97.18433,Aug 2011
AUT,2011-09,97.27769,Sep 2011
AUT,2011-10,97.65112,Oct 2011
AUT,2011-11,97.83783,Nov 2011
AUT,2011-12,98.02454,Dec 2011
AUT,2012-01,98.30461,Jan 2012
AUT,2012-02,98.49133,Feb 2012
AUT,2012-03,98.77139,Mar 2012
AUT,2012-04,99.14482,Apr 2012
AUT,2012-05,98.86475,May 2012
AUT,2012-06,98.86475,Jun 2012
AUT,2012-07,98.58468,Jul 2012
AUT,2012-08,99.33154,Aug 2012
AUT,2012-09,99.98503,Sep 2012
AUT,2012-10,100.4518,Oct 2012
AUT,2012-11,100.4518,Nov 2012
AUT,2012-12,100.7319,Dec 2012
AUT,2013-01,100.9186,Jan 2013
AUT,2013-02,101.012,Feb 2013
AUT,2013-03,101.292,Mar 2013
AUT,2013-04,101.1987,Apr 2013
AUT,2013-05,101.1987,May 2013
AUT,2013-06,101.1987,Jun 2013
AUT,2013-07,101.4787,Jul 2013
AUT,2013-08,101.7588,Aug 2013
AUT,2013-09,101.9455,Sep 2013
AUT,2013-10,102.0389,Oct 2013
AUT,2013-11,101.4787,Nov 2013
AUT,2013-12,101.292,Dec 2013
AUT,2014-01,101.292,Jan 2014
AUT,2014-02,101.1987,Feb 2014
AUT,2014-03,101.1987,Mar 2014
AUT,2014-04,101.292,Apr 2014
AUT,2014-05,101.1053,May 2014
AUT,2014-06,101.292,Jun 2014
AUT,2014-07,101.1053,Jul 2014
AUT,2014-08,100.9186,Aug 2014
AUT,2014-09,100.8252,Sep 2014
AUT,2014-10,100.1717,Oct 2014
AUT,2014-11,100.0784,Nov 2014
AUT,2014-12,99.98503,Dec 2014
AUT,2015-01,99.89168,Jan 2015
AUT,2015-02,99.89168,Feb 2015
AUT,2015-03,100.2916,Mar 2015
AUT,2015-04,100.3916,Apr 2015
AUT,2015-05,100.0917,May 2015
AUT,2015-06,99.99167,Jun 2015
AUT,2015-07,99.89168,Jul 2015
AUT,2015-08,99.89168,Aug 2015
AUT,2015-09,100.0917,Sep 2015
AUT,2015-10,99.99167,Oct 2015
AUT,2015-11,99.79169,Nov 2015
AUT,2015-12,99.79169,Dec 2015
AUT,2016-01,99.89168,Jan 2016
AUT,2016-02,99.6917,Feb 2016
AUT,2016-03,99.39172,Mar 2016
AUT,2016-04,99.29173,Apr 2016
AUT,2016-05,99.6917,May 2016
AUT,2016-06,99.6917,Jun 2016
AUT,2016-07,99.89168,Jul 2016
AUT,2016-08,100.0917,Aug 2016
AUT,2016-09,99.99167,Sep 2016
AUT,2016-10,100.0917,Oct 2016
AUT,2016-11,99.99167,Nov 2016
AUT,2016-12,100.2916,Dec 2016
AUT,2017-01,100.0917,Jan 2017
AUT,2017-02,100.0917,Feb 2017
AUT,2017-03,100.3916,Mar 2017
AUT,2017-04,100.4916,Apr 2017
AUT,2017-05,100.8916,May 2017
AUT,2017-06,101.3915,Jun 2017
AUT,2017-07,101.8915,Jul 2017
AUT,2017-08,102.1915,Aug 2017
AUT,2017-09,102.3915,Sep 2017
AUT,2017-10,102.3915,Oct 2017
AUT,2017-11,102.1915,Nov 2017
AUT,2017-12,101.7915,Dec 2017
AUT,2018-01,101.6915,Jan 2018
AUT,2018-02,101.9915,Feb 2018
AUT,2018-03,101.7915,Mar 2018
AUT,2018-04,101.6915,Apr 2018
AUT,2018-05,101.8915,May 2018
AUT,2018-06,101.9915,Jun 2018
AUT,2018-07,102.0915,Jul 2018
AUT,2018-08,102.2915,Aug 2018
AUT,2018-09,102.1915,Sep 2018
AUT,2018-10,102.1915,Oct 2018
AUT,2018-11,101.9915,Nov 2018
AUT,2018-12,101.9915,Dec 2018
AUT,2019-01,102.0915,Jan 2019
AUT,2019-02,102.1915,Feb 2019
AUT,2019-03,102.3915,Mar 2019
AUT,2019-04,102.9914,Apr 2019
AUT,2019-05,103.0914,May 2019
AUT,2019-06,103.2914,Jun 2019
AUT,2019-07,103.3914,Jul 2019
AUT,2019-08,103.4914,Aug 2019
AUT,2019-09,103.5914,Sep 2019
AUT,2019-10,103.4914,Oct 2019
AUT,2019-11,103.9913,Nov 2019
AUT,2019-12,104.4913,Dec 2019
AUT,2020-01,104.4913,Jan 2020
AUT,2020-02,104.7913,Feb 2020
AUT,2020-03,104.9912,Mar 2020
AUT,2020-04,104.5913,Apr 2020
AUT,2020-05,104.2913,May 2020
AUT,2020-06,104.3913,Jun 2020
AUT,2020-07,104.3913,Jul 2020
AUT,2020-08,104.4913,Aug 2020
AUT,2020-09,104.1913,Sep 2020
AUT,2020-10,104.3913,Oct 2020
AUT,2020-11,104.4913,Nov 2020
AUT,2020-12,104.3913,Dec 2020
AUT,2021-01,104.6913,Jan 2021
AUT,2021-02,104.9912,Feb 2021
AUT,2021-03,105.6912,Mar 2021
AUT,2021-04,106.0912,Apr 2021
AUT,2021-05,106.5911,May 2021
AUT,2021-06,106.6911,Jun 2021
AUT,2021-07,106.8911,Jul 2021
AUT,2021-08,107.0911,Aug 2021
AUT,2021-09,107.3911,Sep 2021
AUT,2021-10,107.891,Oct 2021
AUT,2021-11,108.091,Nov 2021
AUT,2021-12,109.1909,Dec 2021
AUT,2022-01,109.8709,Jan 2022
AUT,2022-02,111.0454,Feb 2022
AUT,2022-03,113.0741,Mar 2022
AUT,2022-04,115.1028,Apr 2022
AUT,2022-05,116.1706,May 2022
AUT,2022-06,116.918,Jun 2022
AUT,2022-07,117.4519,Jul 2022
AUT,2022-08,117.6654,Aug 2022
AUT,2022-09,118.5196,Sep 2022
AUT,2022-10,119.4806,Oct 2022
AUT,2022-11,119.4806,Nov 2022
AUT,2022-12,120.0145,Dec 2022
BEL,2001-01,79.7,Jan 2001
BEL,2001-02,79.7,Feb 2001
BEL,2001-03,79.7,Mar 2001
BEL,2001-04,79.8,Apr 2001
BEL,2001-05,79.6,May 2001
BEL,2001-06,80.1,Jun 2001
BEL,2001-07,79.7,Jul 2001
BEL,2001-08,79.7,Aug 2001
BEL,2001-09,79.8,Sep 2001
BEL,2001-10,78.9,Oct 2001
BEL,2001-11,78.2,Nov 2001
BEL,2001-12,78.2,Dec 2001
BEL,2002-01,78.7,Jan 2002
BEL,2002-02,78.9,Feb 2002
BEL,2002-03,79.9,Mar 2002
BEL,2002-04,79.5,Apr 2002
BEL,2002-05,79.6,May 2002
BEL,2002-06,80.2,Jun 2002
BEL,2002-07,80.1,Jul 2002
BEL,2002-08,80.2,Aug 2002
BEL,2002-09,80.8,Sep 2002
BEL,2002-10,80.8,Oct 2002
BEL,2002-11,80.2,Nov 2002
BEL,2002-12,79.9,Dec 2002
BEL,2003-01,78.5,Jan 2003
BEL,2003-02,78.3,Feb 2003
BEL,2003-03,78.5,Mar 2003
BEL,2003-04,78.5,Apr 2003
BEL,2003-05,79,May 2003
BEL,2003-06,79.4,Jun 2003
BEL,2003-07,79.9,Jul 2003
BEL,2003-08,80.2,Aug 2003
BEL,2003-09,80.7,Sep 2003
BEL,2003-10,80.7,Oct 2003
BEL,2003-11,80.4,Nov 2003
BEL,2003-12,80.4,Dec 2003
BEL,2004-01,80.7,Jan 2004
BEL,2004-02,80.6,Feb 2004
BEL,2004-03,80.8,Mar 2004
BEL,2004-04,81.1,Apr 2004
BEL,2004-05,81.2,May 2004
BEL,2004-06,81.7,Jun 2004
BEL,2004-07,81.9,Jul 2004
BEL,2004-08,82.2,Aug 2004
BEL,2004-09,82.6,Sep 2004
BEL,2004-10,81.9,Oct 2004
BEL,2004-11,82,Nov 2004
BEL,2004-12,81.8,Dec 2004
BEL,2005-01,82.2,Jan 2005
BEL,2005-02,82.5,Feb 2005
BEL,2005-03,82.7,Mar 2005
BEL,2005-04,82.2,Apr 2005
BEL,2005-05,82.9,May 2005
BEL,2005-06,83.3,Jun 2005
BEL,2005-07,83.7,Jul 2005
BEL,2005-08,83.5,Aug 2005
BEL,2005-09,83.2,Sep 2005
BEL,2005-10,82.4,Oct 2005
BEL,2005-11,82.1,Nov 2005
BEL,2005-12,81.9,Dec 2005
BEL,2006-01,82.1,Jan 2006
BEL,2006-02,82,Feb 2006
BEL,2006-03,81.8,Mar 2006
BEL,2006-04,82.2,Apr 2006
BEL,2006-05,83.1,May 2006
BEL,2006-06,83.4,Jun 2006
BEL,2006-07,83.6,Jul 2006
BEL,2006-08,84.3,Aug 2006
BEL,2006-09,84.4,Sep 2006
BEL,2006-10,84.4,Oct 2006
BEL,2006-11,84.5,Nov 2006
BEL,2006-12,84.9,Dec 2006
BEL,2007-01,85.4,Jan 2007
BEL,2007-02,85.6,Feb 2007
BEL,2007-03,85.7,Mar 2007
BEL,2007-04,86.1,Apr 2007
BEL,2007-05,86.4,May 2007
BEL,2007-06,87.1,Jun 2007
BEL,2007-07,87.4,Jul 2007
BEL,2007-08,87.4,Aug 2007
BEL,2007-09,87.8,Sep 2007
BEL,2007-10,88.5,Oct 2007
BEL,2007-11,88.3,Nov 2007
BEL,2007-12,88.4,Dec 2007
BEL,2008-01,89,Jan 2008
BEL,2008-02,89.2,Feb 2008
BEL,2008-03,89.9,Mar 2008
BEL,2008-04,89.5,Apr 2008
BEL,2008-05,89.9,May 2008
BEL,2008-06,89.8,Jun 2008
BEL,2008-07,89.9,Jul 2008
BEL,2008-08,89.8,Aug 2008
BEL,2008-09,90.9,Sep 2008
BEL,2008-10,90.2,Oct 2008
BEL,2008-11,89.6,Nov 2008
BEL,2008-12,89.2,Dec 2008
BEL,2009-01,89.3,Jan 2009
BEL,2009-02,89,Feb 2009
BEL,2009-03,89.2,Mar 2009
BEL,2009-04,88.8,Apr 2009
BEL,2009-05,88.8,May 2009
BEL,2009-06,89,Jun 2009
BEL,2009-07,89.1,Jul 2009
BEL,2009-08,88.8,Aug 2009
BEL,2009-09,88.3,Sep 2009
BEL,2009-10,88.2,Oct 2009
BEL,2009-11,88.6,Nov 2009
BEL,2009-12,89,Dec 2009
BEL,2010-01,88.2,Jan 2010
BEL,2010-02,88,Feb 2010
BEL,2010-03,87.6,Mar 2010
BEL,2010-04,87.7,Apr 2010
BEL,2010-05,88.1,May 2010
BEL,2010-06,88.7,Jun 2010
BEL,2010-07,89.6,Jul 2010
BEL,2010-08,90.3,Aug 2010
BEL,2010-09,91.1,Sep 2010
BEL,2010-10,91.5,Oct 2010
BEL,2010-11,92.3,Nov 2010
BEL,2010-12,92.5,Dec 2010
BEL,2011-01,94.2,Jan 2011
BEL,2011-02,95.2,Feb 2011
BEL,2011-03,95.3,Mar 2011
BEL,2011-04,95.6,Apr 2011
BEL,2011-05,96,May 2011
BEL,2011-06,95.7,Jun 2011
BEL,2011-07,95.6,Jul 2011
BEL,2011-08,95.5,Aug 2011
BEL,2011-09,95.1,Sep 2011
BEL,2011-10,95.1,Oct 2011
BEL,2011-11,95.1,Nov 2011
BEL,2011-12,95.2,Dec 2011
BEL,2012-01,95.1,Jan 2012
BEL,2012-02,97.1,Feb 2012
BEL,2012-03,97.9,Mar 2012
BEL,2012-04,98.6,Apr 2012
BEL,2012-05,98.3,May 2012
BEL,2012-06,98.9,Jun 2012
BEL,2012-07,99.1,Jul 2012
BEL,2012-08,99.7,Aug 2012
BEL,2012-09,100.5,Sep 2012
BEL,2012-10,101.1,Oct 2012
BEL,2012-11,101.4,Nov 2012
BEL,2012-12,101.7,Dec 2012
BEL,2013-01,102.8,Jan 2013
BEL,2013-02,103,Feb 2013
BEL,2013-03,103.1,Mar 2013
BEL,2013-04,103.4,Apr 2013
BEL,2013-05,104.3,May 2013
BEL,2013-06,104.5,Jun 2013
BEL,2013-07,104.6,Jul 2013
BEL,2013-08,105,Aug 2013
BEL,2013-09,104.7,Sep 2013
BEL,2013-10,104.6,Oct 2013
BEL,2013-11,104.5,Nov 2013
BEL,2013-12,104.4,Dec 2013
BEL,2014-01,104.5,Jan 2014
BEL,2014-02,104,Feb 2014
BEL,2014-03,104.4,Mar 2014
BEL,2014-04,104.6,Apr 2014
BEL,2014-05,104.6,May 2014
BEL,2014-06,104.4,Jun 2014
BEL,2014-07,104.2,Jul 2014
BEL,2014-08,103.4,Aug 2014
BEL,2014-09,102,Sep 2014
BEL,2014-10,101.5,Oct 2014
BEL,2014-11,101.2,Nov 2014
BEL,2014-12,102.2,Dec 2014
BEL,2015-01,102.1,Jan 2015
BEL,2015-02,100.1,Feb 2015
BEL,2015-03,100.8,Mar 2015
BEL,2015-04,100.8,Apr 2015
BEL,2015-05,100,May 2015
BEL,2015-06,99,Jun 2015
BEL,2015-07,99.3,Jul 2015
BEL,2015-08,99.6,Aug 2015
BEL,2015-09,99.9,Sep 2015
BEL,2015-10,99.7,Oct 2015
BEL,2015-11,99.5,Nov 2015
BEL,2015-12,99.3,Dec 2015
BEL,2016-01,98.9,Jan 2016
BEL,2016-02,98.9,Feb 2016
BEL,2016-03,98.5,Mar 2016
BEL,2016-04,98.5,Apr 2016
BEL,2016-05,98.6,May 2016
BEL,2016-06,99,Jun 2016
BEL,2016-07,99.8,Jul 2016
BEL,2016-08,100.7,Aug 2016
BEL,2016-09,101.5,Sep 2016
BEL,2016-10,102.3,Oct 2016
BEL,2016-11,102.1,Nov 2016
BEL,2016-12,103.5,Dec 2016
BEL,2017-01,103.1,Jan 2017
BEL,2017-02,103.6,Feb 2017
BEL,2017-03,103.7,Mar 2017
BEL,2017-04,103.4,Apr 2017
BEL,2017-05,104.2,May 2017
BEL,2017-06,104.7,Jun 2017
BEL,2017-07,105.4,Jul 2017
BEL,2017-08,105.5,Aug 2017
BEL,2017-09,106,Sep 2017
BEL,2017-10,106.4,Oct 2017
BEL,2017-11,106.1,Nov 2017
BEL,2017-12,106.3,Dec 2017
BEL,2018-01,105,Jan 2018
BEL,2018-02,105.6,Feb 2018
BEL,2018-03,105.6,Mar 2018
BEL,2018-04,105.5,Apr 2018
BEL,2018-05,106.1,May 2018
BEL,2018-06,106.3,Jun 2018
BEL,2018-07,106.1,Jul 2018
BEL,2018-08,106.2,Aug 2018
BEL,2018-09,106.5,Sep 2018
BEL,2018-10,107,Oct 2018
BEL,2018-11,107,Nov 2018
BEL,2018-12,107.2,Dec 2018
BEL,2019-01,107.8,Jan 2019
BEL,2019-02,108.4,Feb 2019
BEL,2019-03,108.5,Mar 2019
CAN,1956-01,11.28928,Jan 1956
CAN,1956-02,11.21738,Feb 1956
CAN,1956-03,11.28928,Mar 1956
CAN,1956-04,11.28928,Apr 1956
CAN,1956-05,11.4331,May 1956
CAN,1956-06,11.64882,Jun 1956
CAN,1956-07,11.72072,Jul 1956
CAN,1956-08,11.79263,Aug 1956
CAN,1956-09,11.79263,Sep 1956
CAN,1956-10,11.86453,Oct 1956
CAN,1956-11,11.86453,Nov 1956
CAN,1956-12,12.00835,Dec 1956
CAN,1957-01,12.22406,Jan 1957
CAN,1957-02,12.22406,Feb 1957
CAN,1957-03,12.22406,Mar 1957
CAN,1957-04,12.22406,Apr 1957
CAN,1957-05,12.29597,May 1957
CAN,1957-06,12.36788,Jun 1957
CAN,1957-07,12.43978,Jul 1957
CAN,1957-08,12.36788,Aug 1957
CAN,1957-09,12.29597,Sep 1957
CAN,1957-10,12.08025,Oct 1957
CAN,1957-11,12.00835,Nov 1957
CAN,1957-12,12.08025,Dec 1957
CAN,1958-01,12.22406,Jan 1958
CAN,1958-02,12.29597,Feb 1958
CAN,1958-03,12.36788,Mar 1958
CAN,1958-04,12.43978,Apr 1958
CAN,1958-05,12.51169,May 1958
CAN,1958-06,12.51169,Jun 1958
CAN,1958-07,12.51169,Jul 1958
CAN,1958-08,12.43978,Aug 1958
CAN,1958-09,12.36788,Sep 1958
CAN,1958-10,12.36788,Oct 1958
CAN,1958-11,12.36788,Nov 1958
CAN,1958-12,12.51169,Dec 1958
CAN,1959-01,12.5836,Jan 1959
CAN,1959-02,12.51169,Feb 1959
CAN,1959-03,12.43978,Mar 1959
CAN,1959-04,12.43978,Apr 1959
CAN,1959-05,12.36788,May 1959
CAN,1959-06,12.29597,Jun 1959
CAN,1959-07,12.36788,Jul 1959
CAN,1959-08,12.29597,Aug 1959
CAN,1959-09,12.36788,Sep 1959
CAN,1959-10,12.29597,Oct 1959
CAN,1959-11,12.22406,Nov 1959
CAN,1959-12,12.22406,Dec 1959
CAN,1960-01,12.22406,Jan 1960
CAN,1960-02,12.15216,Feb 1960
CAN,1960-03,12.08025,Mar 1960
CAN,1960-04,12.22406,Apr 1960
CAN,1960-05,12.22406,May 1960
CAN,1960-06,12.29597,Jun 1960
CAN,1960-07,12.51169,Jul 1960
CAN,1960-08,12.43978,Aug 1960
CAN,1960-09,12.43978,Sep 1960
CAN,1960-10,12.43978,Oct 1960
CAN,1960-11,12.51169,Nov 1960
CAN,1960-12,12.5836,Dec 1960
CAN,1961-01,12.6555,Jan 1961
CAN,1961-02,12.72741,Feb 1961
CAN,1961-03,12.6555,Mar 1961
CAN,1961-04,12.6555,Apr 1961
CAN,1961-05,12.5836,May 1961
CAN,1961-06,12.51169,Jun 1961
CAN,1961-07,12.5836,Jul 1961
CAN,1961-08,12.5836,Aug 1961
CAN,1961-09,12.6555,Sep 1961
CAN,1961-10,12.5836,Oct 1961
CAN,1961-11,12.51169,Nov 1961
CAN,1961-12,12.5836,Dec 1961
CAN,1962-01,12.72741,Jan 1962
CAN,1962-02,12.72741,Feb 1962
CAN,1962-03,12.72741,Mar 1962
CAN,1962-04,12.72741,Apr 1962
CAN,1962-05,12.72741,May 1962
CAN,1962-06,12.87122,Jun 1962
CAN,1962-07,13.01503,Jul 1962
CAN,1962-08,13.08694,Aug 1962
CAN,1962-09,13.01503,Sep 1962
CAN,1962-10,13.01503,Oct 1962
CAN,1962-11,13.01503,Nov 1962
CAN,1962-12,13.01503,Dec 1962
CAN,1963-01,13.08694,Jan 1963
CAN,1963-02,13.08694,Feb 1963
CAN,1963-03,13.08694,Mar 1963
CAN,1963-04,13.08694,Apr 1963
CAN,1963-05,13.23075,May 1963
CAN,1963-06,13.44647,Jun 1963
CAN,1963-07,13.51838,Jul 1963
CAN,1963-08,13.37457,Aug 1963
CAN,1963-09,13.44647,Sep 1963
CAN,1963-10,13.44647,Oct 1963
CAN,1963-11,13.59028,Nov 1963
CAN,1963-12,13.44647,Dec 1963
CAN,1964-01,13.51838,Jan 1964
CAN,1964-02,13.44647,Feb 1964
CAN,1964-03,13.44647,Mar 1964
CAN,1964-04,13.44647,Apr 1964
CAN,1964-05,13.44647,May 1964
CAN,1964-06,13.37457,Jun 1964
CAN,1964-07,13.44647,Jul 1964
CAN,1964-08,13.37457,Aug 1964
CAN,1964-09,13.37457,Sep 1964
CAN,1964-10,13.37457,Oct 1964
CAN,1964-11,13.30266,Nov 1964
CAN,1964-12,13.23075,Dec 1964
CAN,1965-01,13.15885,Jan 1965
CAN,1965-02,13.30266,Feb 1965
CAN,1965-03,13.30266,Mar 1965
CAN,1965-04,13.30266,Apr 1965
CAN,1965-05,13.37457,May 1965
CAN,1965-06,13.59028,Jun 1965
CAN,1965-07,13.59028,Jul 1965
CAN,1965-08,13.66219,Aug 1965
CAN,1965-09,13.59028,Sep 1965
CAN,1965-10,13.66219,Oct 1965
CAN,1965-11,13.806,Nov 1965
CAN,1965-12,13.87791,Dec 1965
CAN,1966-01,14.09363,Jan 1966
CAN,1966-02,14.30935,Feb 1966
CAN,1966-03,14.23744,Mar 1966
CAN,1966-04,14.09363,Apr 1966
CAN,1966-05,14.16553,May 1966
CAN,1966-06,14.23744,Jun 1966
CAN,1966-07,14.30935,Jul 1966
CAN,1966-08,14.38125,Aug 1966
CAN,1966-09,14.45316,Sep 1966
CAN,1966-10,14.38125,Oct 1966
CAN,1966-11,14.23744,Nov 1966
CAN,1966-12,14.30935,Dec 1966
CAN,1967-01,14.30935,Jan 1967
CAN,1967-02,14.30935,Feb 1967
CAN,1967-03,14.30935,Mar 1967
CAN,1967-04,14.30935,Apr 1967
CAN,1967-05,14.38125,May 1967
CAN,1967-06,14.45316,Jun 1967
CAN,1967-07,14.38125,Jul 1967
CAN,1967-08,14.38125,Aug 1967
CAN,1967-09,14.45316,Sep 1967
CAN,1967-10,14.38125,Oct 1967
CAN,1967-11,14.38125,Nov 1967
CAN,1967-12,14.38125,Dec 1967
CAN,1968-01,14.38125,Jan 1968
CAN,1968-02,14.38125,Feb 1968
CAN,1968-03,14.30935,Mar 1968
CAN,1968-04,14.38125,Apr 1968
CAN,1968-05,14.38125,May 1968
CAN,1968-06,14.52507,Jun 1968
CAN,1968-07,14.59697,Jul 1968
CAN,1968-08,14.74078,Aug 1968
CAN,1968-09,14.81269,Sep 1968
CAN,1968-10,14.74078,Oct 1968
CAN,1968-11,14.74078,Nov 1968
CAN,1968-12,14.8846,Dec 1968
CAN,1969-01,14.8846,Jan 1969
CAN,1969-02,14.9565,Feb 1969
CAN,1969-03,14.9565,Mar 1969
CAN,1969-04,15.17222,Apr 1969
CAN,1969-05,15.31603,May 1969
CAN,1969-06,15.60366,Jun 1969
CAN,1969-07,15.60366,Jul 1969
CAN,1969-08,15.45985,Aug 1969
CAN,1969-09,15.45985,Sep 1969
CAN,1969-10,15.38794,Oct 1969
CAN,1969-11,15.38794,Nov 1969
CAN,1969-12,15.45985,Dec 1969
CAN,1970-01,15.74747,Jan 1970
CAN,1970-02,15.74747,Feb 1970
CAN,1970-03,15.74747,Mar 1970
CAN,1970-04,15.74747,Apr 1970
CAN,1970-05,15.74747,May 1970
CAN,1970-06,15.74747,Jun 1970
CAN,1970-07,15.74747,Jul 1970
CAN,1970-08,15.67557,Aug 1970
CAN,1970-09,15.67557,Sep 1970
CAN,1970-10,15.67557,Oct 1970
CAN,1970-11,15.60366,Nov 1970
CAN,1970-12,15.60366,Dec 1970
CAN,1971-01,15.74747,Jan 1971
CAN,1971-02,15.89128,Feb 1971
CAN,1971-03,15.89128,Mar 1971
CAN,1971-04,15.96319,Apr 1971
CAN,1971-05,15.96319,May 1971
CAN,1971-06,16.0351,Jun 1971
CAN,1971-07,16.17891,Jul 1971
CAN,1971-08,16.25082,Aug 1971
CAN,1971-09,16.25082,Sep 1971
CAN,1971-10,16.39463,Oct 1971
CAN,1971-11,16.46653,Nov 1971
CAN,1971-12,16.61035,Dec 1971
CAN,1972-01,16.68225,Jan 1972
CAN,1972-02,17.04178,Feb 1972
CAN,1972-03,17.1856,Mar 1972
CAN,1972-04,17.2575,Apr 1972
CAN,1972-05,17.40132,May 1972
CAN,1972-06,17.54513,Jun 1972
CAN,1972-07,17.54513,Jul 1972
CAN,1972-08,17.61703,Aug 1972
CAN,1972-09,17.76085,Sep 1972
CAN,1972-10,17.90466,Oct 1972
CAN,1972-11,17.97657,Nov 1972
CAN,1972-12,18.3361,Dec 1972
CAN,1973-01,18.83944,Jan 1973
CAN,1973-02,19.12707,Feb 1973
CAN,1973-03,19.63041,Mar 1973
CAN,1973-04,19.77422,Apr 1973
CAN,1973-05,20.49328,May 1973
CAN,1973-06,20.99663,Jun 1973
CAN,1973-07,21.49997,Jul 1973
CAN,1973-08,23.80097,Aug 1973
CAN,1973-09,22.72238,Sep 1973
CAN,1973-10,22.50666,Oct 1973
CAN,1973-11,22.29094,Nov 1973
CAN,1973-12,22.50666,Dec 1973
CAN,1974-01,23.22572,Jan 1974
CAN,1974-02,23.65716,Feb 1974
CAN,1974-03,23.58525,Mar 1974
CAN,1974-04,23.87288,Apr 1974
CAN,1974-05,23.87288,May 1974
CAN,1974-06,23.87288,Jun 1974
CAN,1974-07,24.52004,Jul 1974
CAN,1974-08,25.81435,Aug 1974
CAN,1974-09,26.10197,Sep 1974
CAN,1974-10,26.60532,Oct 1974
CAN,1974-11,27.39629,Nov 1974
CAN,1974-12,27.10866,Dec 1974
CAN,1975-01,26.96485,Jan 1975
CAN,1975-02,26.82104,Feb 1975
CAN,1975-03,26.3896,Mar 1975
CAN,1975-04,26.89294,Apr 1975
CAN,1975-05,27.39629,May 1975
CAN,1975-06,27.32438,Jun 1975
CAN,1975-07,27.82772,Jul 1975
CAN,1975-08,28.33107,Aug 1975
CAN,1975-09,28.40297,Sep 1975
CAN,1975-10,28.40297,Oct 1975
CAN,1975-11,27.97154,Nov 1975
CAN,1975-12,27.97154,Dec 1975
CAN,1976-01,27.89963,Jan 1976
CAN,1976-02,27.89963,Feb 1976
CAN,1976-03,27.82772,Mar 1976
CAN,1976-04,27.75582,Apr 1976
CAN,1976-05,28.11535,May 1976
CAN,1976-06,28.33107,Jun 1976
CAN,1976-07,28.33107,Jul 1976
CAN,1976-08,27.97154,Aug 1976
CAN,1976-09,28.25916,Sep 1976
CAN,1976-10,27.82772,Oct 1976
CAN,1976-11,27.75582,Nov 1976
CAN,1976-12,28.18726,Dec 1976
CAN,1977-01,28.47488,Jan 1977
CAN,1977-02,28.83441,Feb 1977
CAN,1977-03,29.33776,Mar 1977
CAN,1977-04,29.91301,Apr 1977
CAN,1977-05,30.34444,May 1977
CAN,1977-06,30.34444,Jun 1977
CAN,1977-07,30.27254,Jul 1977
CAN,1977-08,30.27254,Aug 1977
CAN,1977-09,30.34444,Sep 1977
CAN,1977-10,30.27254,Oct 1977
CAN,1977-11,30.56016,Nov 1977
CAN,1977-12,30.70397,Dec 1977
CAN,1978-01,31.06351,Jan 1978
CAN,1978-02,31.49494,Feb 1978
CAN,1978-03,31.78257,Mar 1978
CAN,1978-04,32.28591,Apr 1978
CAN,1978-05,33.14879,May 1978
CAN,1978-06,33.43641,Jun 1978
CAN,1978-07,33.43641,Jul 1978
CAN,1978-08,33.65213,Aug 1978
CAN,1978-09,33.86785,Sep 1978
CAN,1978-10,34.37119,Oct 1978
CAN,1978-11,34.51501,Nov 1978
CAN,1978-12,34.73072,Dec 1978
CAN,1979-01,35.73741,Jan 1979
CAN,1979-02,36.52838,Feb 1979
CAN,1979-03,37.03173,Mar 1979
CAN,1979-04,36.88791,Apr 1979
CAN,1979-05,37.10363,May 1979
CAN,1979-06,37.24744,Jun 1979
CAN,1979-07,37.60698,Jul 1979
CAN,1979-08,37.24744,Aug 1979
CAN,1979-09,38.03841,Sep 1979
CAN,1979-10,38.11032,Oct 1979
CAN,1979-11,38.25413,Nov 1979
CAN,1979-12,38.54176,Dec 1979
CAN,1980-01,39.0451,Jan 1980
CAN,1980-02,39.76416,Feb 1980
CAN,1980-03,39.33273,Mar 1980
CAN,1980-04,39.47654,Apr 1980
CAN,1980-05,40.26751,May 1980
CAN,1980-06,40.1956,Jun 1980
CAN,1980-07,40.69894,Jul 1980
CAN,1980-08,42.13707,Aug 1980
