location,time,cpi_total,date
EA20,2023-07,5.3,Jul 2023
EA20,2023-08,5.2,Aug 2023
EA20,2023-09,4.3,Sep 2023
EA20,2023-10,2.9,Oct 2023
EA20,2023-11,2.4,Nov 2023
G20,1997-01,6.234326,Jan 1997
G20,1997-02,6.678255,Feb 1997
G20,1997-03,6.573931,Mar 1997
G20,1997-04,6.364295,Apr 1997
G20,1997-05,6.081196,May 1997
G20,1997-06,6.109695,Jun 1997
G20,1997-07,6.079827,Jul 1997
G20,1997-08,6.145819,Aug 1997
G20,1997-09,6.222077,Sep 1997
G20,1997-10,6.300436,Oct 1997
G20,1997-11,6.186098,Nov 1997
G20,1997-12,6.187653,Dec 1997
G20,1998-01,6.339103,Jan 1998
G20,1998-02,6.012567,Feb 1998
G20,1998-03,5.842903,Mar 1998
G20,1998-04,5.746262,Apr 1998
G20,1998-05,5.967814,May 1998
G20,1998-06,5.991356,Jun 1998
G20,1998-07,6.253193,Jul 1998
G20,1998-08,6.301514,Aug 1998
G20,1998-09,7.411904,Sep 1998
G20,1998-10,7.649108,Oct 1998
G20,1998-11,7.820362,Nov 1998
G20,1998-12,7.875911,Dec 1998
G20,1999-01,7.389758,Jan 1999
G20,1999-02,6.967208,Feb 1999
G20,1999-03,6.980162,Mar 1999
G20,1999-04,7.080673,Apr 1999
G20,1999-05,6.802328,May 1999
G20,1999-06,6.574718,Jun 1999
G20,1999-07,6.385189,Jul 1999
G20,1999-08,6.241695,Aug 1999
G20,1999-09,5.144967,Sep 1999
G20,1999-10,4.884457,Oct 1999
G20,1999-11,4.663811,Nov 1999
G20,1999-12,4.389943,Dec 1999
G20,2000-01,4.470028,Jan 2000
G20,2000-02,4.643784,Feb 2000
G20,2000-03,4.690022,Mar 2000
G20,2000-04,4.292756,Apr 2000
G20,2000-05,4.291269,May 2000
G20,2000-06,4.59867,Jun 2000
G20,2000-07,4.657763,Jul 2000
G20,2000-08,4.470857,Aug 2000
G20,2000-09,4.430408,Sep 2000
G20,2000-10,4.273445,Oct 2000
G20,2000-11,4.336512,Nov 2000
G20,2000-12,4.315808,Dec 2000
G20,2001-01,4.238262,Jan 2001
G20,2001-02,4.070869,Feb 2001
G20,2001-03,4.037486,Mar 2001
G20,2001-04,4.525662,Apr 2001
G20,2001-05,4.868841,May 2001
G20,2001-06,4.781744,Jun 2001
G20,2001-07,4.425756,Jul 2001
G20,2001-08,4.413185,Aug 2001
G20,2001-09,4.280416,Sep 2001
G20,2001-10,4.153305,Oct 2001
G20,2001-11,4.018696,Nov 2001
G20,2001-12,3.944529,Dec 2001
G20,2002-01,3.979708,Jan 2002
G20,2002-02,3.986486,Feb 2002
G20,2002-03,3.938813,Mar 2002
G20,2002-04,3.69489,Apr 2002
G20,2002-05,3.331136,May 2002
G20,2002-06,3.098899,Jun 2002
G20,2002-07,3.229226,Jul 2002
G20,2002-08,3.362842,Aug 2002
G20,2002-09,3.226541,Sep 2002
G20,2002-10,3.333905,Oct 2002
G20,2002-11,3.498615,Nov 2002
G20,2002-12,3.540701,Dec 2002
G20,2003-01,3.575342,Jan 2003
G20,2003-02,3.845015,Feb 2003
G20,2003-03,3.974975,Mar 2003
G20,2003-04,3.642353,Apr 2003
G20,2003-05,3.424933,May 2003
G20,2003-06,3.364318,Jun 2003
G20,2003-07,3.259718,Jul 2003
G20,2003-08,3.173522,Aug 2003
G20,2003-09,3.232142,Sep 2003
G20,2003-10,3.101744,Oct 2003
G20,2003-11,2.867578,Nov 2003
G20,2003-12,2.850652,Dec 2003
G20,2004-01,2.773191,Jan 2004
G20,2004-02,2.50439,Feb 2004
G20,2004-03,2.450568,Mar 2004
G20,2004-04,2.647136,Apr 2004
G20,2004-05,3.079801,May 2004
G20,2004-06,3.280962,Jun 2004
G20,2004-07,3.28472,Jul 2004
G20,2004-08,3.309148,Aug 2004
G20,2004-09,3.180259,Sep 2004
G20,2004-10,3.469033,Oct 2004
G20,2004-11,3.475621,Nov 2004
G20,2004-12,3.289931,Dec 2004
G20,2005-01,3.115441,Jan 2005
G20,2005-02,3.254739,Feb 2005
G20,2005-03,3.298686,Mar 2005
G20,2005-04,3.424226,Apr 2005
G20,2005-05,3.064531,May 2005
G20,2005-06,2.865414,Jun 2005
G20,2005-07,3.15605,Jul 2005
G20,2005-08,3.208546,Aug 2005
G20,2005-09,3.645423,Sep 2005
G20,2005-10,3.670653,Oct 2005
G20,2005-11,3.39748,Nov 2005
G20,2005-12,3.407554,Dec 2005
G20,2006-01,3.667201,Jan 2006
G20,2006-02,3.461315,Feb 2006
G20,2006-03,3.251021,Mar 2006
G20,2006-04,3.391319,Apr 2006
G20,2006-05,3.725643,May 2006
G20,2006-06,3.912202,Jun 2006
G20,2006-07,3.760438,Jul 2006
G20,2006-08,3.668442,Aug 2006
G20,2006-09,2.968787,Sep 2006
G20,2006-10,2.472975,Oct 2006
G20,2006-11,2.697468,Nov 2006
G20,2006-12,3.062705,Dec 2006
G20,2007-01,2.791528,Jan 2007
G20,2007-02,3.004396,Feb 2007
G20,2007-03,3.166945,Mar 2007
G20,2007-04,3.05575,Apr 2007
G20,2007-05,3.075343,May 2007
G20,2007-06,3.114456,Jun 2007
G20,2007-07,3.138963,Jul 2007
G20,2007-08,3.136556,Aug 2007
G20,2007-09,3.448282,Sep 2007
G20,2007-10,3.890662,Oct 2007
G20,2007-11,4.368813,Nov 2007
G20,2007-12,4.306731,Dec 2007
G20,2008-01,4.569227,Jan 2008
G20,2008-02,4.717777,Feb 2008
G20,2008-03,4.971961,Mar 2008
G20,2008-04,4.997835,Apr 2008
G20,2008-05,5.277445,May 2008
G20,2008-06,5.701109,Jun 2008
G20,2008-07,6.008836,Jul 2008
G20,2008-08,5.824728,Aug 2008
G20,2008-09,5.670241,Sep 2008
G20,2008-10,5.086971,Oct 2008
G20,2008-11,3.826072,Nov 2008
G20,2008-12,3.0879,Dec 2008
G20,2009-01,2.875494,Jan 2009
G20,2009-02,2.66052,Feb 2009
G20,2009-03,2.226334,Mar 2009
G20,2009-04,2.010299,Apr 2009
G20,2009-05,1.536865,May 2009
G20,2009-06,1.320548,Jun 2009
G20,2009-07,1.092742,Jul 2009
G20,2009-08,1.383649,Aug 2009
G20,2009-09,1.380495,Sep 2009
G20,2009-10,1.699792,Oct 2009
G20,2009-11,2.737285,Nov 2009
G20,2009-12,3.38203,Dec 2009
G20,2010-01,3.575525,Jan 2010
G20,2010-02,3.439334,Feb 2010
G20,2010-03,3.517783,Mar 2010
G20,2010-04,3.444439,Apr 2010
G20,2010-05,3.418368,May 2010
G20,2010-06,3.026018,Jun 2010
G20,2010-07,2.985825,Jul 2010
G20,2010-08,2.878245,Aug 2010
G20,2010-09,3.031978,Sep 2010
G20,2010-10,3.233342,Oct 2010
G20,2010-11,3.211496,Nov 2010
G20,2010-12,3.487803,Dec 2010
G20,2011-01,3.605607,Jan 2011
G20,2011-02,3.737696,Feb 2011
G20,2011-03,4.00648,Mar 2011
G20,2011-04,4.244053,Apr 2011
G20,2011-05,4.36872,May 2011
G20,2011-06,4.407279,Jun 2011
G20,2011-07,4.37886,Jul 2011
G20,2011-08,4.424002,Aug 2011
G20,2011-09,4.523941,Sep 2011
G20,2011-10,4.306837,Oct 2011
G20,2011-11,4.119653,Nov 2011
G20,2011-12,3.678742,Dec 2011
G20,2012-01,3.493126,Jan 2012
G20,2012-02,3.46476,Feb 2012
G20,2012-03,3.479607,Mar 2012
G20,2012-04,3.446319,Apr 2012
G20,2012-05,3.105013,May 2012
G20,2012-06,3.004472,Jun 2012
G20,2012-07,2.94144,Jul 2012
G20,2012-08,3.168835,Aug 2012
G20,2012-09,3.203173,Sep 2012
G20,2012-10,3.245043,Oct 2012
G20,2012-11,3.074368,Nov 2012
G20,2012-12,3.225325,Dec 2012
G20,2013-01,3.176458,Jan 2013
G20,2013-02,3.470786,Feb 2013
G20,2013-03,3.119662,Mar 2013
G20,2013-04,2.815209,Apr 2013
G20,2013-05,2.976526,May 2013
G20,2013-06,3.280221,Jun 2013
G20,2013-07,3.429489,Jul 2013
G20,2013-08,3.21185,Aug 2013
G20,2013-09,3.083739,Sep 2013
G20,2013-10,3.000255,Oct 2013
G20,2013-11,3.136807,Nov 2013
G20,2013-12,2.992154,Dec 2013
G20,2014-01,2.837893,Jan 2014
G20,2014-02,2.577478,Feb 2014
G20,2014-03,2.728629,Mar 2014
G20,2014-04,3.016773,Apr 2014
G20,2014-05,3.155098,May 2014
G20,2014-06,3.087593,Jun 2014
G20,2014-07,2.98957,Jul 2014
G20,2014-08,2.813394,Aug 2014
G20,2014-09,2.717768,Sep 2014
G20,2014-10,2.592628,Oct 2014
G20,2014-11,2.408851,Nov 2014
G20,2014-12,2.440456,Dec 2014
G20,2015-01,2.209823,Jan 2015
G20,2015-02,2.343468,Feb 2015
G20,2015-03,2.391937,Mar 2015
G20,2015-04,2.27516,Apr 2015
G20,2015-05,2.352707,May 2015
G20,2015-06,2.402142,Jun 2015
G20,2015-07,2.353789,Jul 2015
G20,2015-08,2.364316,Aug 2015
G20,2015-09,2.264644,Sep 2015
G20,2015-10,2.422791,Oct 2015
G20,2015-11,2.526267,Nov 2015
G20,2015-12,2.491049,Dec 2015
G20,2016-01,2.60013,Jan 2016
G20,2016-02,2.389768,Feb 2016
G20,2016-03,2.2327,Mar 2016
G20,2016-04,2.233733,Apr 2016
G20,2016-05,2.230811,May 2016
G20,2016-06,2.21017,Jun 2016
G20,2016-07,2.186235,Jul 2016
G20,2016-08,2.066116,Aug 2016
G20,2016-09,2.172192,Sep 2016
G20,2016-10,2.220537,Oct 2016
G20,2016-11,2.177613,Nov 2016
G20,2016-12,2.267073,Dec 2016
G20,2017-01,2.58746,Jan 2017
G20,2017-02,2.496962,Feb 2017
G20,2017-03,2.35595,Mar 2017
G20,2017-04,2.387189,Apr 2017
G20,2017-05,2.179346,May 2017
G20,2017-06,2.061641,Jun 2017
G20,2017-07,2.059876,Jul 2017
G20,2017-08,2.297472,Aug 2017
G20,2017-09,2.403857,Sep 2017
G20,2017-10,2.3482,Oct 2017
G20,2017-11,2.514354,Nov 2017
G20,2017-12,2.493809,Dec 2017
G20,2018-01,2.723258,Jan 2018
G20,2018-02,2.909918,Feb 2018
G20,2018-03,2.80137,Mar 2018
G20,2018-04,2.732375,Apr 2018
G20,2018-05,2.931093,May 2018
G20,2018-06,3.144369,Jun 2018
G20,2018-07,3.496457,Jul 2018
G20,2018-08,3.56377,Aug 2018
G20,2018-09,3.682169,Sep 2018
G20,2018-10,3.870445,Oct 2018
G20,2018-11,3.539125,Nov 2018
G20,2018-12,3.342368,Dec 2018
G20,2019-01,3.253691,Jan 2019
G20,2019-02,3.276775,Feb 2019
G20,2019-03,3.628736,Mar 2019
G20,2019-04,3.904688,Apr 2019
G20,2019-05,3.838519,May 2019
G20,2019-06,3.632402,Jun 2019
G20,2019-07,3.410079,Jul 2019
G20,2019-08,3.364876,Aug 2019
G20,2019-09,3.243289,Sep 2019
G20,2019-10,3.341728,Oct 2019
G20,2019-11,3.781663,Nov 2019
G20,2019-12,4.083872,Dec 2019
G20,2020-01,4.130457,Jan 2020
G20,2020-02,3.943117,Feb 2020
G20,2020-03,3.281895,Mar 2020
G20,2020-04,2.492633,Apr 2020
G20,2020-05,2.168246,May 2020
G20,2020-06,2.407539,Jun 2020
G20,2020-07,2.50651,Jul 2020
G20,2020-08,2.603102,Aug 2020
G20,2020-09,2.468302,Sep 2020
G20,2020-10,2.282627,Oct 2020
G20,2020-11,2.05843,Nov 2020
G20,2020-12,2.072092,Dec 2020
G20,2021-01,2.228363,Jan 2021
G20,2021-02,2.477484,Feb 2021
G20,2021-03,3.149284,Mar 2021
G20,2021-04,3.816652,Apr 2021
G20,2021-05,4.341898,May 2021
G20,2021-06,4.45129,Jun 2021
G20,2021-07,4.558786,Jul 2021
G20,2021-08,4.47072,Aug 2021
G20,2021-09,4.615936,Sep 2021
G20,2021-10,5.230425,Oct 2021
G20,2021-11,5.857093,Nov 2021
G20,2021-12,6.143224,Dec 2021
G20,2022-01,6.484174,Jan 2022
G20,2022-02,6.797764,Feb 2022
G20,2022-03,7.897258,Mar 2022
G20,2022-04,8.51021,Apr 2022
G20,2022-05,8.848766,May 2022
G20,2022-06,9.241706,Jun 2022
G20,2022-07,9.208693,Jul 2022
G20,2022-08,9.189961,Aug 2022
G20,2022-09,9.508656,Sep 2022
G20,2022-10,9.444175,Oct 2022
G20,2022-11,8.999818,Nov 2022
G20,2022-12,8.492246,Dec 2022
G20,2023-01,8.432507,Jan 2023
G20,2023-02,8.022408,Feb 2023
G20,2023-03,6.92627,Mar 2023
G20,2023-04,6.465403,Apr 2023
G20,2023-05,5.919306,May 2023
G20,2023-06,5.498328,Jun 2023
G20,2023-07,5.814337,Jul 2023
G20,2023-08,6.285203,Aug 2023
G20,2023-09,6.084887,Sep 2023
G20,2023-10,5.691761,Oct 2023
G20,2023-11,5.783826,Nov 2023
USA,1956-01,0.3745318,Jan 1956
USA,1956-02,0.3745318,Feb 1956
USA,1956-03,0.3745318,Mar 1956
USA,1956-04,0.7490637,Apr 1956
USA,1956-05,1.123595,May 1956
USA,1956-06,1.872659,Jun 1956
USA,1956-07,2.238806,Jul 1956
USA,1956-08,1.865672,Aug 1956
USA,1956-09,1.858736,Sep 1956
USA,1956-10,2.230483,Oct 1956
USA,1956-11,2.230483,Nov 1956
USA,1956-12,2.985075,Dec 1956
USA,1957-01,2.985075,Jan 1957
USA,1957-02,3.358209,Feb 1957
USA,1957-03,3.731343,Mar 1957
USA,1957-04,3.717472,Apr 1957
USA,1957-05,3.703704,May 1957
USA,1957-06,3.308824,Jun 1957
USA,1957-07,3.284672,Jul 1957
USA,1957-08,3.663004,Aug 1957
USA,1957-09,3.284672,Sep 1957
USA,1957-10,2.909091,Oct 1957
USA,1957-11,3.272727,Nov 1957
USA,1957-12,2.898551,Dec 1957
USA,1958-01,3.623188,Jan 1958
USA,1958-02,3.249098,Feb 1958
USA,1958-03,3.597122,Mar 1958
USA,1958-04,3.584229,Apr 1958
USA,1958-05,3.214286,May 1958
USA,1958-06,2.846975,Jun 1958
USA,1958-07,2.473498,Jul 1958
USA,1958-08,2.120141,Aug 1958
USA,1958-09,2.120141,Sep 1958
USA,1958-10,2.120141,Oct 1958
USA,1958-11,2.112676,Nov 1958
USA,1958-12,1.760563,Dec 1958
USA,1959-01,1.398601,Jan 1959
USA,1959-02,1.048951,Feb 1959
USA,1959-03,0.3472222,Mar 1959
USA,1959-04,0.3460208,Apr 1959
USA,1959-05,0.3460208,May 1959
USA,1959-06,0.6920415,Jun 1959
USA,1959-07,0.6896552,Jul 1959
USA,1959-08,1.038062,Aug 1959
USA,1959-09,1.384083,Sep 1959
USA,1959-10,1.730104,Oct 1959
USA,1959-11,1.37931,Nov 1959
USA,1959-12,1.730104,Dec 1959
USA,1960-01,1.034483,Jan 1960
USA,1960-02,1.730104,Feb 1960
USA,1960-03,1.730104,Mar 1960
USA,1960-04,1.724138,Apr 1960
USA,1960-05,1.724138,May 1960
USA,1960-06,1.718213,Jun 1960
USA,1960-07,1.369863,Jul 1960
USA,1960-08,1.369863,Aug 1960
USA,1960-09,1.023891,Sep 1960
USA,1960-10,1.360544,Oct 1960
USA,1960-11,1.360544,Nov 1960
USA,1960-12,1.360544,Dec 1960
USA,1961-01,1.706485,Jan 1961
USA,1961-02,1.360544,Feb 1961
USA,1961-03,1.360544,Mar 1961
USA,1961-04,1.016949,Apr 1961
USA,1961-05,1.016949,May 1961
USA,1961-06,0.6756757,Jun 1961
USA,1961-07,1.351351,Jul 1961
USA,1961-08,1.013514,Aug 1961
USA,1961-09,1.351351,Sep 1961
USA,1961-10,0.671141,Oct 1961
USA,1961-11,0.671141,Nov 1961
USA,1961-12,0.671141,Dec 1961
USA,1962-01,0.671141,Jan 1962
USA,1962-02,1.006711,Feb 1962
USA,1962-03,1.006711,Mar 1962
USA,1962-04,1.342282,Apr 1962
USA,1962-05,1.342282,May 1962
USA,1962-06,1.342282,Jun 1962
USA,1962-07,1,Jul 1962
USA,1962-08,1.337793,Aug 1962
USA,1962-09,1.333333,Sep 1962
USA,1962-10,1.333333,Oct 1962
USA,1962-11,1.333333,Nov 1962
USA,1962-12,1.333333,Dec 1962
USA,1963-01,1.333333,Jan 1963
USA,1963-02,0.9966778,Feb 1963
USA,1963-03,1.328904,Mar 1963
USA,1963-04,0.9933775,Apr 1963
USA,1963-05,0.9933775,May 1963
USA,1963-06,1.324503,Jun 1963
USA,1963-07,1.320132,Jul 1963
USA,1963-08,1.320132,Aug 1963
USA,1963-09,0.98684210000000006,Sep 1963
USA,1963-10,1.315789,Oct 1963
USA,1963-11,1.315789,Nov 1963
USA,1963-12,1.644737,Dec 1963
USA,1964-01,1.644737,Jan 1964
USA,1964-02,1.644737,Feb 1964
USA,1964-03,1.311475,Mar 1964
USA,1964-04,1.311475,Apr 1964
USA,1964-05,1.311475,May 1964
USA,1964-06,1.30719,Jun 1964
USA,1964-07,1.302932,Jul 1964
USA,1964-08,0.9771987,Aug 1964
USA,1964-09,1.302932,Sep 1964
USA,1964-10,0.974026,Oct 1964
USA,1964-11,1.298701,Nov 1964
USA,1964-12,0.9708738,Dec 1964
USA,1965-01,0.9708738,Jan 1965
USA,1965-02,0.9708738,Feb 1965
USA,1965-03,1.294498,Mar 1965
USA,1965-04,1.618123,Apr 1965
USA,1965-05,1.618123,May 1965
USA,1965-06,1.935484,Jun 1965
USA,1965-07,1.607717,Jul 1965
USA,1965-08,1.935484,Aug 1965
USA,1965-09,1.607717,Sep 1965
USA,1965-10,1.92926,Oct 1965
USA,1965-11,1.602564,Nov 1965
USA,1965-12,1.923077,Dec 1965
USA,1966-01,1.923077,Jan 1966
USA,1966-02,2.564103,Feb 1966
USA,1966-03,2.555911,Mar 1966
USA,1966-04,2.866242,Apr 1966
USA,1966-05,2.866242,May 1966
USA,1966-06,2.531646,Jun 1966
USA,1966-07,2.848101,Jul 1966
USA,1966-08,3.481013,Aug 1966
USA,1966-09,3.481013,Sep 1966
USA,1966-10,3.785489,Oct 1966
USA,1966-11,3.785489,Nov 1966
USA,1966-12,3.45912,Dec 1966
USA,1967-01,3.45912,Jan 1967
USA,1967-02,2.8125,Feb 1967
USA,1967-03,2.803738,Mar 1967
USA,1967-04,2.47678,Apr 1967
USA,1967-05,2.786378,May 1967
USA,1967-06,2.777778,Jun 1967
USA,1967-07,2.769231,Jul 1967
USA,1967-08,2.446483,Aug 1967
USA,1967-09,2.752294,Sep 1967
USA,1967-10,2.431611,Oct 1967
USA,1967-11,2.735562,Nov 1967
USA,1967-12,3.039514,Dec 1967
USA,1968-01,3.647416,Jan 1968
USA,1968-02,3.951368,Feb 1968
USA,1968-03,3.939394,Mar 1968
USA,1968-04,3.927492,Apr 1968
USA,1968-05,3.915663,May 1968
USA,1968-06,4.204204,Jun 1968
USA,1968-07,4.491018,Jul 1968
USA,1968-08,4.477612,Aug 1968
USA,1968-09,4.464286,Sep 1968
USA,1968-10,4.747775,Oct 1968
USA,1968-11,4.733728,Nov 1968
USA,1968-12,4.719764,Dec 1968
USA,1969-01,4.398827,Jan 1969
USA,1969-02,4.678362,Feb 1969
USA,1969-03,5.247813,Mar 1969
USA,1969-04,5.523256,Apr 1969
USA,1969-05,5.507246,May 1969
USA,1969-06,5.475504,Jun 1969
USA,1969-07,5.444126,Jul 1969
USA,1969-08,5.714286,Aug 1969
USA,1969-09,5.698006,Sep 1969
USA,1969-10,5.665722,Oct 1969
USA,1969-11,5.932203,Nov 1969
USA,1969-12,6.197183,Dec 1969
USA,1970-01,6.179775,Jan 1970
USA,1970-02,6.145251,Feb 1970
USA,1970-03,5.817174,Mar 1970
USA,1970-04,6.060606,Apr 1970
USA,1970-05,6.043956,May 1970
USA,1970-06,6.010929,Jun 1970
USA,1970-07,5.978261,Jul 1970
USA,1970-08,5.405406,Aug 1970
USA,1970-09,5.660378,Sep 1970
USA,1970-10,5.630027,Oct 1970
USA,1970-11,5.6,Nov 1970
USA,1970-12,5.570292,Dec 1970
USA,1971-01,5.291005,Jan 1971
USA,1971-02,5,Feb 1971
USA,1971-03,4.712042,Mar 1971
USA,1971-04,4.155844,Apr 1971
USA,1971-05,4.404145,May 1971
USA,1971-06,4.639175,Jun 1971
USA,1971-07,4.358974,Jul 1971
USA,1971-08,4.615385,Aug 1971
USA,1971-09,4.081633,Sep 1971
USA,1971-10,3.807106,Oct 1971
USA,1971-11,3.282828,Nov 1971
USA,1971-12,3.266332,Dec 1971
USA,1972-01,3.266332,Jan 1972
USA,1972-02,3.508772,Feb 1972
USA,1972-03,3.5,Mar 1972
USA,1972-04,3.491272,Apr 1972
USA,1972-05,3.225806,May 1972
USA,1972-06,2.70936,Jun 1972
USA,1972-07,2.948403,Jul 1972
USA,1972-08,2.941176,Aug 1972
USA,1972-09,3.186275,Sep 1972
USA,1972-10,3.422983,Oct 1972
USA,1972-11,3.667482,Nov 1972
USA,1972-12,3.406326,Dec 1972
USA,1973-01,3.649635,Jan 1973
USA,1973-02,3.874092,Feb 1973
USA,1973-03,4.589372,Mar 1973
USA,1973-04,5.060241,Apr 1973
USA,1973-05,5.528846,May 1973
USA,1973-06,5.995204,Jun 1973
USA,1973-07,5.727923,Jul 1973
USA,1973-08,7.380952,Aug 1973
USA,1973-09,7.36342,Sep 1973
USA,1973-10,7.801418,Oct 1973
USA,1973-11,8.254717,Nov 1973
USA,1973-12,8.705882,Dec 1973
USA,1974-01,9.389671,Jan 1974
USA,1974-02,10.02331,Feb 1974
USA,1974-03,10.39261,Mar 1974
USA,1974-04,10.09174,Apr 1974
USA,1974-05,10.70615,May 1974
USA,1974-06,10.85973,Jun 1974
USA,1974-07,11.51241,Jul 1974
USA,1974-08,10.86475,Aug 1974
USA,1974-09,11.9469,Sep 1974
USA,1974-10,12.0614,Oct 1974
USA,1974-11,12.20044,Nov 1974
USA,1974-12,12.33766,Dec 1974
USA,1975-01,11.80258,Jan 1975
USA,1975-02,11.22881,Feb 1975
USA,1975-03,10.25105,Mar 1975
USA,1975-04,10.20833,Apr 1975
USA,1975-05,9.46502,May 1975
USA,1975-06,9.387755,Jun 1975
USA,1975-07,9.716599,Jul 1975
USA,1975-08,8.6,Aug 1975
USA,1975-09,7.905138,Sep 1975
USA,1975-10,7.436399,Oct 1975
USA,1975-11,7.378641,Nov 1975
USA,1975-12,6.936416,Dec 1975
USA,1976-01,6.71785,Jan 1976
USA,1976-02,6.285714,Feb 1976
USA,1976-03,6.072106,Mar 1976
USA,1976-04,6.04915,Apr 1976
USA,1976-05,6.203008,May 1976
USA,1976-06,5.970149,Jun 1976
USA,1976-07,5.350554,Jul 1976
USA,1976-08,5.709024,Aug 1976
USA,1976-09,5.494505,Sep 1976
USA,1976-10,5.464481,Oct 1976
USA,1976-11,4.882459,Nov 1976
USA,1976-12,4.864865,Dec 1976
USA,1977-01,5.215827,Jan 1977
USA,1977-02,5.913979,Feb 1977
USA,1977-03,6.440072,Mar 1977
USA,1977-04,6.951872,Apr 1977
USA,1977-05,6.725664,May 1977
USA,1977-06,6.866197,Jun 1977
USA,1977-07,6.830122,Jul 1977
USA,1977-08,6.620209,Aug 1977
USA,1977-09,6.597222,Sep 1977
USA,1977-10,6.390328,Oct 1977
USA,1977-11,6.724138,Nov 1977
USA,1977-12,6.701031,Dec 1977
USA,1978-01,6.837607,Jan 1978
USA,1978-02,6.42978,Feb 1978
USA,1978-03,6.554622,Mar 1978
USA,1978-04,6.5,Apr 1978
USA,1978-05,6.965174,May 1978
USA,1978-06,7.413509,Jun 1978
USA,1978-07,7.704918,Jul 1978
USA,1978-08,7.843137,Aug 1978
USA,1978-09,8.306189,Sep 1978
USA,1978-10,8.928572,Oct 1978
USA,1978-11,8.885299,Nov 1978
USA,1978-12,9.017714,Dec 1978
USA,1979-01,9.28,Jan 1979
USA,1979-02,9.856915,Feb 1979
USA,1979-03,10.09464,Mar 1979
USA,1979-04,10.48513,Apr 1979
USA,1979-05,10.85271,May 1979
USA,1979-06,10.88957,Jun 1979
USA,1979-07,11.26332,Jul 1979
USA,1979-08,11.81818,Aug 1979
USA,1979-09,12.18045,Sep 1979
USA,1979-10,12.07154,Oct 1979
USA,1979-11,12.61128,Nov 1979
USA,1979-12,13.29394,Dec 1979
USA,1980-01,13.90922,Jan 1980
USA,1980-02,14.18234,Feb 1980
USA,1980-03,14.75645,Mar 1980
USA,1980-04,14.73088,Apr 1980
USA,1980-05,14.40559,May 1980
USA,1980-06,14.38451,Jun 1980
USA,1980-07,13.1327,Jul 1980
USA,1980-08,12.87263,Aug 1980
USA,1980-09,12.60054,Sep 1980
USA,1980-10,12.76596,Oct 1980
USA,1980-11,12.64822,Nov 1980
USA,1980-12,12.5163,Dec 1980
USA,1981-01,11.82519,Jan 1981
USA,1981-02,11.40684,Feb 1981
USA,1981-03,10.48689,Mar 1981
USA,1981-04,10,Apr 1981
USA,1981-05,9.779951,May 1981
USA,1981-06,9.5526,Jun 1981
USA,1981-07,10.76179,Jul 1981
USA,1981-08,10.80432,Aug 1981
USA,1981-09,10.95238,Sep 1981
USA,1981-10,10.14151,Oct 1981
USA,1981-11,9.590643,Nov 1981
USA,1981-12,8.922364,Dec 1981
USA,1982-01,8.390804,Jan 1982
USA,1982-02,7.622298,Feb 1982
USA,1982-03,6.779661,Mar 1982
USA,1982-04,6.50954,Apr 1982
USA,1982-05,6.681514,May 1982
USA,1982-06,7.064018,Jun 1982
USA,1982-07,6.441048,Jul 1982
USA,1982-08,5.850488,Aug 1982
USA,1982-09,5.042919,Sep 1982
USA,1982-10,5.139186,Oct 1982
USA,1982-11,4.589114,Nov 1982
USA,1982-12,3.829787,Dec 1982
USA,1983-01,3.711559,Jan 1983
USA,1983-02,3.488372,Feb 1983
USA,1983-03,3.597884,Mar 1983
USA,1983-04,3.898841,Apr 1983
USA,1983-05,3.549061,May 1983
USA,1983-06,2.57732,Jun 1983
USA,1983-07,2.461539,Jul 1983
USA,1983-08,2.558854,Aug 1983
USA,1983-09,2.860061,Sep 1983
USA,1983-10,2.851324,Oct 1983
USA,1983-11,3.265306,Nov 1983
USA,1983-12,3.790984,Dec 1983
USA,1984-01,4.192229,Jan 1984
USA,1984-02,4.596527,Feb 1984
USA,1984-03,4.800817,Mar 1984
USA,1984-04,4.563895,Apr 1984
USA,1984-05,4.233871,May 1984
USA,1984-06,4.221106,Jun 1984
USA,1984-07,4.204204,Jul 1984
USA,1984-08,4.291417,Aug 1984
USA,1984-09,4.270109,Sep 1984
USA,1984-10,4.257426,Oct 1984
USA,1984-11,4.051383,Nov 1984
USA,1984-12,3.948667,Dec 1984
USA,1985-01,3.532875,Jan 1985
USA,1985-02,3.515625,Feb 1985
USA,1985-03,3.703704,Mar 1985
USA,1985-04,3.685742,Apr 1985
USA,1985-05,3.77176,May 1985
USA,1985-06,3.760849,Jun 1985
USA,1985-07,3.554275,Jul 1985
USA,1985-08,3.349282,Aug 1985
USA,1985-09,3.142857,Sep 1985
USA,1985-10,3.22887,Oct 1985
USA,1985-11,3.51377,Nov 1985
USA,1985-12,3.798671,Dec 1985
USA,1986-01,3.886256,Jan 1986
USA,1986-02,3.113208,Feb 1986
USA,1986-03,2.255639,Mar 1986
USA,1986-04,1.590271,Apr 1986
USA,1986-05,1.491146,May 1986
USA,1986-06,1.765799,Jun 1986
USA,1986-07,1.576994,Jul 1986
USA,1986-08,1.574074,Aug 1986
USA,1986-09,1.754386,Sep 1986
USA,1986-10,1.471941,Oct 1986
USA,1986-11,1.284404,Nov 1986
USA,1986-12,1.097896,Dec 1986
USA,1987-01,1.459854,Jan 1987
USA,1987-02,2.1043,Feb 1987
USA,1987-03,3.033088,Mar 1987
USA,1987-04,3.775322,Apr 1987
