location,time,ppi_dom_manufact_food,date
BEL,2013-10,105,Oct 2013
BEL,2013-11,105.1,Nov 2013
BEL,2013-12,105.1,Dec 2013
BEL,2014-01,105.3,Jan 2014
BEL,2014-02,104.4,Feb 2014
BEL,2014-03,104.8,Mar 2014
BEL,2014-04,105.1,Apr 2014
BEL,2014-05,105,May 2014
BEL,2014-06,104.8,Jun 2014
BEL,2014-07,104.3,Jul 2014
BEL,2014-08,103.4,Aug 2014
BEL,2014-09,102,Sep 2014
BEL,2014-10,101.5,Oct 2014
BEL,2014-11,101.3,Nov 2014
BEL,2014-12,102.2,Dec 2014
BEL,2015-01,102.4,Jan 2015
BEL,2015-02,100.9,Feb 2015
BEL,2015-03,101.3,Mar 2015
BEL,2015-04,101.1,Apr 2015
BEL,2015-05,100.5,May 2015
BEL,2015-06,99.1,Jun 2015
BEL,2015-07,99.3,Jul 2015
BEL,2015-08,99.4,Aug 2015
BEL,2015-09,99.1,Sep 2015
BEL,2015-10,98.8,Oct 2015
BEL,2015-11,98.8,Nov 2015
BEL,2015-12,99.3,Dec 2015
BEL,2016-01,99.3,Jan 2016
BEL,2016-02,98.7,Feb 2016
BEL,2016-03,98.3,Mar 2016
BEL,2016-04,97.7,Apr 2016
BEL,2016-05,97.7,May 2016
BEL,2016-06,98,Jun 2016
BEL,2016-07,98.2,Jul 2016
BEL,2016-08,98.8,Aug 2016
BEL,2016-09,99.3,Sep 2016
BEL,2016-10,99.8,Oct 2016
BEL,2016-11,100.1,Nov 2016
BEL,2016-12,101.9,Dec 2016
BEL,2017-01,102.2,Jan 2017
BEL,2017-02,102.7,Feb 2017
BEL,2017-03,102.9,Mar 2017
BEL,2017-04,102.8,Apr 2017
BEL,2017-05,103,May 2017
BEL,2017-06,103.7,Jun 2017
BEL,2017-07,104.4,Jul 2017
BEL,2017-08,104.8,Aug 2017
BEL,2017-09,105,Sep 2017
BEL,2017-10,105.3,Oct 2017
BEL,2017-11,105.2,Nov 2017
BEL,2017-12,105.1,Dec 2017
BEL,2018-01,104,Jan 2018
BEL,2018-02,104.3,Feb 2018
BEL,2018-03,104.8,Mar 2018
BEL,2018-04,104.7,Apr 2018
BEL,2018-05,105.3,May 2018
BEL,2018-06,105.6,Jun 2018
BEL,2018-07,105.3,Jul 2018
BEL,2018-08,105.3,Aug 2018
BEL,2018-09,106.2,Sep 2018
BEL,2018-10,106.4,Oct 2018
BEL,2018-11,106.2,Nov 2018
BEL,2018-12,106.7,Dec 2018
BEL,2019-01,107.4,Jan 2019
BEL,2019-02,108,Feb 2019
BEL,2019-03,107.8,Mar 2019
CZE,1990-01,37.6,Jan 1990
CZE,1990-02,37.6,Feb 1990
CZE,1990-03,37.6,Mar 1990
CZE,1990-04,37.6,Apr 1990
CZE,1990-05,37.6,May 1990
CZE,1990-06,37.6,Jun 1990
CZE,1990-07,37.6,Jul 1990
CZE,1990-08,37.6,Aug 1990
CZE,1990-09,37.6,Sep 1990
CZE,1990-10,37.6,Oct 1990
CZE,1990-11,37.6,Nov 1990
CZE,1990-12,37.5,Dec 1990
CZE,1991-01,43.3,Jan 1991
CZE,1991-02,50.3,Feb 1991
CZE,1991-03,49.3,Mar 1991
CZE,1991-04,48.8,Apr 1991
CZE,1991-05,48.9,May 1991
CZE,1991-06,48.5,Jun 1991
CZE,1991-07,48.5,Jul 1991
CZE,1991-08,48.4,Aug 1991
CZE,1991-09,48,Sep 1991
CZE,1991-10,48.2,Oct 1991
CZE,1991-11,49.8,Nov 1991
CZE,1991-12,50.1,Dec 1991
CZE,1992-01,50.4,Jan 1992
CZE,1992-02,51.9,Feb 1992
CZE,1992-03,52.6,Mar 1992
CZE,1992-04,53.1,Apr 1992
CZE,1992-05,53.3,May 1992
CZE,1992-06,53.3,Jun 1992
CZE,1992-07,53.3,Jul 1992
CZE,1992-08,53.7,Aug 1992
CZE,1992-09,53.8,Sep 1992
CZE,1992-10,55.2,Oct 1992
CZE,1992-11,56.1,Nov 1992
CZE,1992-12,56.6,Dec 1992
CZE,1993-01,58.1,Jan 1993
CZE,1993-02,58.2,Feb 1993
CZE,1993-03,58.1,Mar 1993
CZE,1993-04,57.8,Apr 1993
CZE,1993-05,58.1,May 1993
CZE,1993-06,57.9,Jun 1993
CZE,1993-07,58.2,Jul 1993
CZE,1993-08,58.3,Aug 1993
CZE,1993-09,59.5,Sep 1993
CZE,1993-10,59.8,Oct 1993
CZE,1993-11,59.9,Nov 1993
CZE,1993-12,59.6,Dec 1993
CZE,1994-01,59.5,Jan 1994
CZE,1994-02,60.5,Feb 1994
CZE,1994-03,60.8,Mar 1994
CZE,1994-04,61,Apr 1994
CZE,1994-05,61.2,May 1994
CZE,1994-06,61.5,Jun 1994
CZE,1994-07,61.8,Jul 1994
CZE,1994-08,62.6,Aug 1994
CZE,1994-09,63.2,Sep 1994
CZE,1994-10,63.5,Oct 1994
CZE,1994-11,63.5,Nov 1994
CZE,1994-12,63.7,Dec 1994
CZE,1995-01,64.8,Jan 1995
CZE,1995-02,64.5,Feb 1995
CZE,1995-03,64.4,Mar 1995
CZE,1995-04,64.4,Apr 1995
CZE,1995-05,64.4,May 1995
CZE,1995-06,64.6,Jun 1995
CZE,1995-07,64.8,Jul 1995
CZE,1995-08,64.9,Aug 1995
CZE,1995-09,65.6,Sep 1995
CZE,1995-10,66.2,Oct 1995
CZE,1995-11,66.7,Nov 1995
CZE,1995-12,66.7,Dec 1995
CZE,1996-01,67.5,Jan 1996
CZE,1996-02,68.2,Feb 1996
CZE,1996-03,68.9,Mar 1996
CZE,1996-04,69.2,Apr 1996
CZE,1996-05,69.4,May 1996
CZE,1996-06,70,Jun 1996
CZE,1996-07,70.6,Jul 1996
CZE,1996-08,71.2,Aug 1996
CZE,1996-09,72.3,Sep 1996
CZE,1996-10,73.4,Oct 1996
CZE,1996-11,73.7,Nov 1996
CZE,1996-12,73.7,Dec 1996
CZE,1997-01,74.4,Jan 1997
CZE,1997-02,74.6,Feb 1997
CZE,1997-03,74.5,Mar 1997
CZE,1997-04,74.6,Apr 1997
CZE,1997-05,74.6,May 1997
CZE,1997-06,75.1,Jun 1997
CZE,1997-07,75.9,Jul 1997
CZE,1997-08,76.7,Aug 1997
CZE,1997-09,77.6,Sep 1997
CZE,1997-10,78.3,Oct 1997
CZE,1997-11,78.5,Nov 1997
CZE,1997-12,78.4,Dec 1997
CZE,1998-01,79.6,Jan 1998
CZE,1998-02,79.8,Feb 1998
CZE,1998-03,80.4,Mar 1998
CZE,1998-04,80.5,Apr 1998
CZE,1998-05,80.6,May 1998
CZE,1998-06,81,Jun 1998
CZE,1998-07,81.1,Jul 1998
CZE,1998-08,81.2,Aug 1998
CZE,1998-09,81.1,Sep 1998
CZE,1998-10,81.1,Oct 1998
CZE,1998-11,80.5,Nov 1998
CZE,1998-12,79.6,Dec 1998
CZE,1999-01,79.4,Jan 1999
CZE,1999-02,78.9,Feb 1999
CZE,1999-03,78.5,Mar 1999
CZE,1999-04,78.1,Apr 1999
CZE,1999-05,78,May 1999
CZE,1999-06,77.8,Jun 1999
CZE,1999-07,78,Jul 1999
CZE,1999-08,78,Aug 1999
CZE,1999-09,77.5,Sep 1999
CZE,1999-10,77.6,Oct 1999
CZE,1999-11,77.8,Nov 1999
CZE,1999-12,78.4,Dec 1999
CZE,2000-01,79.1,Jan 2000
CZE,2000-02,78.9,Feb 2000
CZE,2000-03,78.9,Mar 2000
CZE,2000-04,78.9,Apr 2000
CZE,2000-05,79.3,May 2000
CZE,2000-06,79.5,Jun 2000
CZE,2000-07,80.2,Jul 2000
CZE,2000-08,82,Aug 2000
CZE,2000-09,82.5,Sep 2000
CZE,2000-10,83,Oct 2000
CZE,2000-11,83.6,Nov 2000
CZE,2000-12,84,Dec 2000
CZE,2001-01,84.3,Jan 2001
CZE,2001-02,85.1,Feb 2001
CZE,2001-03,85,Mar 2001
CZE,2001-04,85.3,Apr 2001
CZE,2001-05,85.9,May 2001
CZE,2001-06,86.3,Jun 2001
CZE,2001-07,86.4,Jul 2001
CZE,2001-08,86.4,Aug 2001
CZE,2001-09,86.4,Sep 2001
CZE,2001-10,86.5,Oct 2001
CZE,2001-11,86.4,Nov 2001
CZE,2001-12,86.2,Dec 2001
CZE,2002-01,86.1,Jan 2002
CZE,2002-02,86.1,Feb 2002
CZE,2002-03,85.9,Mar 2002
CZE,2002-04,85.9,Apr 2002
CZE,2002-05,85.8,May 2002
CZE,2002-06,85.2,Jun 2002
CZE,2002-07,84.8,Jul 2002
CZE,2002-08,84.5,Aug 2002
CZE,2002-09,84.3,Sep 2002
CZE,2002-10,84.2,Oct 2002
CZE,2002-11,84.1,Nov 2002
CZE,2002-12,83.2,Dec 2002
CZE,2003-01,83,Jan 2003
CZE,2003-02,83.5,Feb 2003
CZE,2003-03,83.3,Mar 2003
CZE,2003-04,83.2,Apr 2003
CZE,2003-05,83.4,May 2003
CZE,2003-06,83.5,Jun 2003
CZE,2003-07,83.5,Jul 2003
CZE,2003-08,83.8,Aug 2003
CZE,2003-09,84.5,Sep 2003
CZE,2003-10,85.2,Oct 2003
CZE,2003-11,85.6,Nov 2003
CZE,2003-12,86.4,Dec 2003
CZE,2004-01,86.9,Jan 2004
CZE,2004-02,87.3,Feb 2004
CZE,2004-03,87.5,Mar 2004
CZE,2004-04,87.2,Apr 2004
CZE,2004-05,87.9,May 2004
CZE,2004-06,88.1,Jun 2004
CZE,2004-07,89,Jul 2004
CZE,2004-08,89,Aug 2004
CZE,2004-09,88.7,Sep 2004
CZE,2004-10,88.9,Oct 2004
CZE,2004-11,89,Nov 2004
CZE,2004-12,88.8,Dec 2004
CZE,2005-01,88.7,Jan 2005
CZE,2005-02,88.2,Feb 2005
CZE,2005-03,88,Mar 2005
CZE,2005-04,87.6,Apr 2005
CZE,2005-05,87,May 2005
CZE,2005-06,87,Jun 2005
CZE,2005-07,87,Jul 2005
CZE,2005-08,87,Aug 2005
CZE,2005-09,86.5,Sep 2005
CZE,2005-10,86.4,Oct 2005
CZE,2005-11,86.2,Nov 2005
CZE,2005-12,85.5,Dec 2005
CZE,2006-01,85.7,Jan 2006
CZE,2006-02,85.8,Feb 2006
CZE,2006-03,85.5,Mar 2006
CZE,2006-04,85.3,Apr 2006
CZE,2006-05,85.3,May 2006
CZE,2006-06,85.2,Jun 2006
CZE,2006-07,86.1,Jul 2006
CZE,2006-08,86.3,Aug 2006
CZE,2006-09,86.6,Sep 2006
CZE,2006-10,86.8,Oct 2006
CZE,2006-11,86.1,Nov 2006
CZE,2006-12,86,Dec 2006
CZE,2007-01,86.7,Jan 2007
CZE,2007-02,87.2,Feb 2007
CZE,2007-03,87.1,Mar 2007
CZE,2007-04,87.5,Apr 2007
CZE,2007-05,87.8,May 2007
CZE,2007-06,88.2,Jun 2007
CZE,2007-07,88.9,Jul 2007
CZE,2007-08,89.8,Aug 2007
CZE,2007-09,90.4,Sep 2007
CZE,2007-10,92.1,Oct 2007
CZE,2007-11,94.8,Nov 2007
CZE,2007-12,96.2,Dec 2007
CZE,2008-01,96.6,Jan 2008
CZE,2008-02,96.8,Feb 2008
CZE,2008-03,96.5,Mar 2008
CZE,2008-04,95.6,Apr 2008
CZE,2008-05,95.4,May 2008
CZE,2008-06,95.7,Jun 2008
CZE,2008-07,96.3,Jul 2008
CZE,2008-08,96.6,Aug 2008
CZE,2008-09,96.3,Sep 2008
CZE,2008-10,95.3,Oct 2008
CZE,2008-11,94.5,Nov 2008
CZE,2008-12,94.1,Dec 2008
CZE,2009-01,93.5,Jan 2009
CZE,2009-02,92.9,Feb 2009
CZE,2009-03,92.3,Mar 2009
CZE,2009-04,92.2,Apr 2009
CZE,2009-05,92.1,May 2009
CZE,2009-06,91.6,Jun 2009
CZE,2009-07,91.5,Jul 2009
CZE,2009-08,91.2,Aug 2009
CZE,2009-09,90.9,Sep 2009
CZE,2009-10,90.2,Oct 2009
CZE,2009-11,90,Nov 2009
CZE,2009-12,90.1,Dec 2009
CZE,2010-01,90.3,Jan 2010
CZE,2010-02,89.3,Feb 2010
CZE,2010-03,89,Mar 2010
CZE,2010-04,88.6,Apr 2010
CZE,2010-05,88.5,May 2010
CZE,2010-06,88.9,Jun 2010
CZE,2010-07,89.4,Jul 2010
CZE,2010-08,89.2,Aug 2010
CZE,2010-09,89.9,Sep 2010
CZE,2010-10,90.4,Oct 2010
CZE,2010-11,91.2,Nov 2010
CZE,2010-12,91.7,Dec 2010
CZE,2011-01,93.3,Jan 2011
CZE,2011-02,93.7,Feb 2011
CZE,2011-03,94.3,Mar 2011
CZE,2011-04,95.7,Apr 2011
CZE,2011-05,97.2,May 2011
CZE,2011-06,97.6,Jun 2011
CZE,2011-07,97.7,Jul 2011
CZE,2011-08,97.6,Aug 2011
CZE,2011-09,97.5,Sep 2011
CZE,2011-10,97.7,Oct 2011
CZE,2011-11,98.1,Nov 2011
CZE,2011-12,98.3,Dec 2011
CZE,2012-01,99.3,Jan 2012
CZE,2012-02,98.9,Feb 2012
CZE,2012-03,98.9,Mar 2012
CZE,2012-04,99,Apr 2012
CZE,2012-05,98.8,May 2012
CZE,2012-06,98.9,Jun 2012
CZE,2012-07,99.1,Jul 2012
CZE,2012-08,99.6,Aug 2012
CZE,2012-09,100.6,Sep 2012
CZE,2012-10,102,Oct 2012
CZE,2012-11,102.6,Nov 2012
CZE,2012-12,102.4,Dec 2012
CZE,2013-01,103.2,Jan 2013
CZE,2013-02,102.9,Feb 2013
CZE,2013-03,103,Mar 2013
CZE,2013-04,102.5,Apr 2013
CZE,2013-05,102.5,May 2013
CZE,2013-06,102.6,Jun 2013
CZE,2013-07,103.1,Jul 2013
CZE,2013-08,103.2,Aug 2013
CZE,2013-09,103,Sep 2013
CZE,2013-10,102.7,Oct 2013
CZE,2013-11,102.4,Nov 2013
CZE,2013-12,102.5,Dec 2013
CZE,2014-01,103.6,Jan 2014
CZE,2014-02,103.5,Feb 2014
CZE,2014-03,103.2,Mar 2014
CZE,2014-04,103,Apr 2014
CZE,2014-05,103.2,May 2014
CZE,2014-06,102.6,Jun 2014
CZE,2014-07,103,Jul 2014
CZE,2014-08,102.7,Aug 2014
CZE,2014-09,102.3,Sep 2014
CZE,2014-10,101.3,Oct 2014
CZE,2014-11,100.8,Nov 2014
CZE,2014-12,100.3,Dec 2014
CZE,2015-01,100.4,Jan 2015
CZE,2015-02,100.2,Feb 2015
CZE,2015-03,100.2,Mar 2015
CZE,2015-04,100.5,Apr 2015
CZE,2015-05,100.2,May 2015
CZE,2015-06,100.1,Jun 2015
CZE,2015-07,100.3,Jul 2015
CZE,2015-08,100,Aug 2015
CZE,2015-09,99.8,Sep 2015
CZE,2015-10,99.7,Oct 2015
CZE,2015-11,99.3,Nov 2015
CZE,2015-12,98.8,Dec 2015
CZE,2016-01,98.9,Jan 2016
CZE,2016-02,98.7,Feb 2016
CZE,2016-03,97.6,Mar 2016
CZE,2016-04,97.4,Apr 2016
CZE,2016-05,97.2,May 2016
CZE,2016-06,96.9,Jun 2016
CZE,2016-07,97.2,Jul 2016
CZE,2016-08,97.5,Aug 2016
CZE,2016-09,97.8,Sep 2016
CZE,2016-10,98.6,Oct 2016
CZE,2016-11,99,Nov 2016
CZE,2016-12,99,Dec 2016
CZE,2017-01,99.4,Jan 2017
CZE,2017-02,99.3,Feb 2017
CZE,2017-03,99.1,Mar 2017
CZE,2017-04,99.9,Apr 2017
CZE,2017-05,100.4,May 2017
CZE,2017-06,100.8,Jun 2017
CZE,2017-07,101.1,Jul 2017
CZE,2017-08,101.6,Aug 2017
CZE,2017-09,101.8,Sep 2017
CZE,2017-10,101.9,Oct 2017
CZE,2017-11,100.8,Nov 2017
CZE,2017-12,100.5,Dec 2017
CZE,2018-01,100.3,Jan 2018
CZE,2018-02,99.4,Feb 2018
CZE,2018-03,99.7,Mar 2018
CZE,2018-04,99.6,Apr 2018
CZE,2018-05,99.9,May 2018
CZE,2018-06,100.2,Jun 2018
CZE,2018-07,100.4,Jul 2018
CZE,2018-08,100.6,Aug 2018
CZE,2018-09,100.9,Sep 2018
CZE,2018-10,101.5,Oct 2018
CZE,2018-11,101.5,Nov 2018
CZE,2018-12,101.5,Dec 2018
CZE,2019-01,102.1,Jan 2019
CZE,2019-02,102.6,Feb 2019
CZE,2019-03,102.6,Mar 2019
CZE,2019-04,103.2,Apr 2019
CZE,2019-05,103.9,May 2019
CZE,2019-06,104.2,Jun 2019
CZE,2019-07,104.4,Jul 2019
CZE,2019-08,104.3,Aug 2019
CZE,2019-09,104.5,Sep 2019
CZE,2019-10,104.9,Oct 2019
CZE,2019-11,105.1,Nov 2019
CZE,2019-12,105.8,Dec 2019
CZE,2020-01,107.3,Jan 2020
CZE,2020-02,106.3,Feb 2020
CZE,2020-03,106.7,Mar 2020
CZE,2020-04,107.8,Apr 2020
CZE,2020-05,106.7,May 2020
CZE,2020-06,106,Jun 2020
CZE,2020-07,105.7,Jul 2020
CZE,2020-08,105.9,Aug 2020
CZE,2020-09,105.5,Sep 2020
CZE,2020-10,105.4,Oct 2020
CZE,2020-11,105.4,Nov 2020
CZE,2020-12,104.9,Dec 2020
CZE,2021-01,105.1,Jan 2021
CZE,2021-02,105,Feb 2021
CZE,2021-03,105.2,Mar 2021
CZE,2021-04,105.8,Apr 2021
CZE,2021-05,106,May 2021
CZE,2021-06,106.7,Jun 2021
CZE,2021-07,107,Jul 2021
CZE,2021-08,107.5,Aug 2021
CZE,2021-09,107.6,Sep 2021
CZE,2021-10,108.3,Oct 2021
CZE,2021-11,109.5,Nov 2021
CZE,2021-12,110.2,Dec 2021
CZE,2022-01,112.5,Jan 2022
CZE,2022-02,115,Feb 2022
CZE,2022-03,117.3,Mar 2022
CZE,2022-04,122.2,Apr 2022
CZE,2022-05,126.3,May 2022
CZE,2022-06,129.1,Jun 2022
CZE,2022-07,130.8,Jul 2022
CZE,2022-08,131.8,Aug 2022
CZE,2022-09,133.3,Sep 2022
CZE,2022-10,136.2,Oct 2022
CZE,2022-11,137.7,Nov 2022
CZE,2022-12,138.3,Dec 2022
DNK,1985-01,37.96219,Jan 1985
DNK,1985-02,38.37612,Feb 1985
DNK,1985-03,39.14826,Mar 1985
DNK,1985-04,42.48358,Apr 1985
DNK,1985-05,43.45473,May 1985
DNK,1985-06,43.77314,Jun 1985
DNK,1985-07,45.56418,Jul 1985
DNK,1985-08,44.41791,Aug 1985
DNK,1985-09,44.79204,Sep 1985
DNK,1985-10,43.95622,Oct 1985
DNK,1985-11,40.54129,Nov 1985
DNK,1985-12,40.47761,Dec 1985
DNK,1986-01,41.36916,Jan 1986
DNK,1986-02,41.04279,Feb 1986
DNK,1986-03,39.77711,Mar 1986
DNK,1986-04,44.37015,Apr 1986
DNK,1986-05,44.86368,May 1986
DNK,1986-06,45.6199,Jun 1986
DNK,1986-07,46.25672,Jul 1986
DNK,1986-08,45.75522,Aug 1986
DNK,1986-09,45.97811,Sep 1986
DNK,1986-10,46.46368,Oct 1986
DNK,1986-11,46.74229,Nov 1986
DNK,1986-12,44.62487,Dec 1986
DNK,1987-01,39.86468,Jan 1987
DNK,1987-02,40.02388,Feb 1987
DNK,1987-03,40.73234,Mar 1987
DNK,1987-04,41.81493,Apr 1987
DNK,1987-05,43.3592,May 1987
DNK,1987-06,45.20597,Jun 1987
DNK,1987-07,45.26965,Jul 1987
DNK,1987-08,47.58607,Aug 1987
DNK,1987-09,48.0398,Sep 1987
DNK,1987-10,46.59105,Oct 1987
DNK,1987-11,45.17413,Nov 1987
DNK,1987-12,45.30149,Dec 1987
DNK,1988-01,47.64975,Jan 1988
DNK,1988-02,48.34229,Feb 1988
DNK,1988-03,49.87065,Mar 1988
DNK,1988-04,51.50249,Apr 1988
DNK,1988-05,52.20298,May 1988
DNK,1988-06,52.70448,Jun 1988
DNK,1988-07,50.27662,Jul 1988
DNK,1988-08,47.16418,Aug 1988
DNK,1988-09,47.48259,Sep 1988
DNK,1988-10,51.95622,Oct 1988
DNK,1988-11,47.12438,Nov 1988
DNK,1988-12,51.61393,Dec 1988
DNK,1989-01,53.08657,Jan 1989
DNK,1989-02,55.20398,Feb 1989
DNK,1989-03,56.82786,Mar 1989
DNK,1989-04,54.328360000000004,Apr 1989
DNK,1989-05,57.67164,May 1989
DNK,1989-06,59.83681,Jun 1989
DNK,1989-07,61.00697,Jul 1989
DNK,1989-08,63.27562,Aug 1989
DNK,1989-09,66.16518,Sep 1989
DNK,1989-10,66.10149,Oct 1989
DNK,1989-11,63.97612,Nov 1989
DNK,1989-12,60.36219,Dec 1989
DNK,1990-01,62.51144,Jan 1990
DNK,1990-02,61.91443,Feb 1990
DNK,1990-03,60.52935,Mar 1990
DNK,1990-04,64.0398,Apr 1990
DNK,1990-05,65.32935,May 1990
DNK,1990-06,65.41692,Jun 1990
DNK,1990-07,65.6,Jul 1990
DNK,1990-08,64.26269,Aug 1990
DNK,1990-09,62.56717,Sep 1990
DNK,1990-10,62.82985,Oct 1990
DNK,1990-11,62.3204,Nov 1990
DNK,1990-12,62.55124,Dec 1990
DNK,1991-01,58.21294,Jan 1991
DNK,1991-02,58.69851,Feb 1991
DNK,1991-03,60.23483,Mar 1991
DNK,1991-04,59.3194,Apr 1991
DNK,1991-05,60.7602,May 1991
DNK,1991-06,60.10746,Jun 1991
DNK,1991-07,63.80099,Jul 1991
DNK,1991-08,61.42089,Aug 1991
DNK,1991-09,63.13234,Sep 1991
DNK,1991-10,60.43383,Oct 1991
DNK,1991-11,62.25672,Nov 1991
DNK,1991-12,64.7801,Dec 1991
DNK,1992-01,59.37513,Jan 1992
DNK,1992-02,61.99403,Feb 1992
DNK,1992-03,62.38408,Mar 1992
DNK,1992-04,65.34528,Apr 1992
DNK,1992-05,64.71642,May 1992
DNK,1992-06,62.98109,Jun 1992
DNK,1992-07,63.49851,Jul 1992
DNK,1992-08,60.19503,Aug 1992
DNK,1992-09,58.40398,Sep 1992
DNK,1992-10,59.44677,Oct 1992
DNK,1992-11,57.17811,Nov 1992
DNK,1992-12,57.37711,Dec 1992
DNK,1993-01,54.22488,Jan 1993
DNK,1993-02,55.08458,Feb 1993
DNK,1993-03,53.94627,Mar 1993
DNK,1993-04,54.35224,Apr 1993
DNK,1993-05,55.40298,May 1993
DNK,1993-06,56.41393,Jun 1993
DNK,1993-07,56.54926,Jul 1993
DNK,1993-08,56.90746,Aug 1993
DNK,1993-09,56.47761,Sep 1993
DNK,1993-10,52.28259,Oct 1993
DNK,1993-11,54.81393,Nov 1993
DNK,1993-12,56.11144,Dec 1993
DNK,1994-01,54.61493,Jan 1994
DNK,1994-02,53.46866,Feb 1994
DNK,1994-03,53.75522,Mar 1994
DNK,1994-04,52.33035,Apr 1994
DNK,1994-05,54.13731,May 1994
DNK,1994-06,52.71244,Jun 1994
DNK,1994-07,52.80796,Jul 1994
DNK,1994-08,52.6408,Aug 1994
DNK,1994-09,53.59602,Sep 1994
DNK,1994-10,56.48557,Oct 1994
DNK,1994-11,57.98209,Nov 1994
DNK,1994-12,56.8995,Dec 1994
DNK,1995-01,56.08756,Jan 1995
DNK,1995-02,57.87065,Feb 1995
DNK,1995-03,58.35622,Mar 1995
DNK,1995-04,58.56318,Apr 1995
DNK,1995-05,57.94229,May 1995
DNK,1995-06,59.91642,Jun 1995
DNK,1995-07,58.82587,Jul 1995
DNK,1995-08,58.84975,Aug 1995
DNK,1995-09,57.07463,Sep 1995
DNK,1995-10,54.92537,Oct 1995
DNK,1995-11,55.10846,Nov 1995
DNK,1995-12,59.81293,Dec 1995
DNK,1996-01,62.86965,Jan 1996
DNK,1996-02,62.54329,Feb 1996
DNK,1996-03,62.98109,Mar 1996
DNK,1996-04,60.18707,Apr 1996
DNK,1996-05,61.69154,May 1996
DNK,1996-06,61.86666,Jun 1996
DNK,1996-07,61.28557,Jul 1996
DNK,1996-08,65.40896,Aug 1996
DNK,1996-09,62.01791,Sep 1996
DNK,1996-10,61.79502,Oct 1996
DNK,1996-11,64.75622,Nov 1996
DNK,1996-12,63.97612,Dec 1996
DNK,1997-01,62.75025,Jan 1997
DNK,1997-02,64.68458,Feb 1997
DNK,1997-03,66.69054,Mar 1997
DNK,1997-04,67.78905,Apr 1997
DNK,1997-05,72.21493,May 1997
DNK,1997-06,68.17911,Jun 1997
DNK,1997-07,68.48159,Jul 1997
DNK,1997-08,68.35423,Aug 1997
DNK,1997-09,68.99901,Sep 1997
DNK,1997-10,68.94328,Oct 1997
DNK,1997-11,68.02786,Nov 1997
DNK,1997-12,65.62388,Dec 1997
DNK,1998-01,62.07363,Jan 1998
DNK,1998-02,63.14826,Feb 1998
DNK,1998-03,65.79105,Mar 1998
DNK,1998-04,66.33234,Apr 1998
DNK,1998-05,66.50746,May 1998
DNK,1998-06,65.39304,Jun 1998
DNK,1998-07,63.95224,Jul 1998
DNK,1998-08,62.94925,Aug 1998
DNK,1998-09,63.72935,Sep 1998
DNK,1998-10,59.24776,Oct 1998
DNK,1998-11,57.15423,Nov 1998
DNK,1998-12,57.16219,Dec 1998
DNK,1999-01,62.08955,Jan 1999
DNK,1999-02,61.82687,Feb 1999
DNK,1999-03,61.4607,Mar 1999
DNK,1999-04,61.61194,Apr 1999
DNK,1999-05,60.67264,May 1999
DNK,1999-06,61.6597,Jun 1999
DNK,1999-07,64.46965,Jul 1999
DNK,1999-08,62.44776,Aug 1999
DNK,1999-09,63.14826,Sep 1999
DNK,1999-10,62.16916,Oct 1999
DNK,1999-11,61.53234,Nov 1999
DNK,1999-12,63.01294,Dec 1999
DNK,2000-01,78.88557,Jan 2000
DNK,2000-02,78.88557,Feb 2000
DNK,2000-03,78.16915,Mar 2000
DNK,2000-04,78.40796,Apr 2000
DNK,2000-05,78.40796,May 2000
DNK,2000-06,78.80597,Jun 2000
DNK,2000-07,80.63682,Jul 2000
DNK,2000-08,80.39801,Aug 2000
DNK,2000-09,82.86567,Sep 2000
DNK,2000-10,81.11443,Oct 2000
DNK,2000-11,79.04478,Nov 2000
DNK,2000-12,79.60199,Dec 2000
DNK,2001-01,80.47762,Jan 2001
DNK,2001-02,81.11443,Feb 2001
DNK,2001-03,84.29851,Mar 2001
DNK,2001-04,85.41293,Apr 2001
DNK,2001-05,86.04975,May 2001
DNK,2001-06,87.32338,Jun 2001
DNK,2001-07,87.32338,Jul 2001
DNK,2001-08,84.37811,Aug 2001
DNK,2001-09,82.46766,Sep 2001
DNK,2001-10,81.67164,Oct 2001
DNK,2001-11,83.50249,Nov 2001
DNK,2001-12,85.01492,Dec 2001
DNK,2002-01,83.82089,Jan 2002
DNK,2002-02,83.50249,Feb 2002
DNK,2002-03,86.52737,Mar 2002
DNK,2002-04,86.76617,Apr 2002
DNK,2002-05,85.57214,May 2002
DNK,2002-06,88.19901,Jun 2002
DNK,2002-07,88.51741,Jul 2002
DNK,2002-08,89.15423,Aug 2002
DNK,2002-09,87.32338,Sep 2002
DNK,2002-10,90.02985,Oct 2002
DNK,2002-11,90.18906,Nov 2002
DNK,2002-12,89.55224,Dec 2002
DNK,2003-01,91.06467,Jan 2003
DNK,2003-02,89.87064,Feb 2003
DNK,2003-03,89.79105,Mar 2003
DNK,2003-04,85.65174,Apr 2003
DNK,2003-05,87.8806,May 2003
DNK,2003-06,85.97015,Jun 2003
DNK,2003-07,87.9602,Jul 2003
DNK,2003-08,89.31343,Aug 2003
DNK,2003-09,86.84577,Sep 2003
DNK,2003-10,89.15423,Oct 2003
DNK,2003-11,89.71144,Nov 2003
DNK,2003-12,89.23383,Dec 2003
DNK,2004-01,91.30348,Jan 2004
DNK,2004-02,90.82587,Feb 2004
DNK,2004-03,91.7811,Mar 2004
DNK,2004-04,90.26865,Apr 2004
DNK,2004-05,88.91542,May 2004
DNK,2004-06,91.14428,Jun 2004
DNK,2004-07,91.86069,Jul 2004
